candidate_id,parameter_sha256,target_response_class,parameter_name,value,units,search_transform,evaluated_population_lower_bound,evaluated_population_upper_bound,bound_semantics,coordinate_status
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,emit_sT_GPa_per_K,-0.0036939319084976115,K,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,-0.00834500286986884,0.00235836699511855,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,emit_exp_a,0.12430063920082574,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.09495684507018155,0.43713746867803693,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,emit_exp_n,0.3334149406967361,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.31279428560708195,1.1133888408447044,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,emit_floor_frac,0.0103682254353579,dimensionless,FIXED_IN_FOCUSED_SEARCH,0.0103682254353579,0.0103682254353579,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,peierls_H0_eV,4.340021673774366,eV,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1.8216675358801595,5.848027537727703,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,peierls_activation_entropy_kB,-32.40046945160495,dimensionless,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,-57.82066778301595,-9.754573600366712,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,peierls_exp_a,1.448395521938801,dimensionless,FIXED_IN_FOCUSED_SEARCH,1.448395521938801,1.448395521938801,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,peierls_exp_n,1.871259921230376,dimensionless,FIXED_IN_FOCUSED_SEARCH,1.871259921230376,1.871259921230376,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,peierls_nu0_s,1000000000000.0,s^-1,FIXED_IN_FOCUSED_SEARCH,1000000000000.0,1000000000000.0,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,taylor_H0_eV,0.9061418147580934,eV,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.4374451222461706,2.472370506471178,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,taylor_activation_entropy_kB,19.615113711406504,dimensionless,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,2.7084908448159695,49.98485553432123,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,taylor_exp_a,0.7048910272121429,dimensionless,FIXED_IN_FOCUSED_SEARCH,0.7048910272121429,0.7048910272121429,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,taylor_exp_n,0.5389550719410181,dimensionless,FIXED_IN_FOCUSED_SEARCH,0.5389550719410181,0.5389550719410181,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,taylor_nu0_s,100000000000.0,s^-1,FIXED_IN_FOCUSED_SEARCH,100000000000.0,100000000000.0,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,rho_source0_m2,606626781409095.5,m^-2,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,24807485494445.152,6231585698771533.0,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,taylor_corr_rho_c_m2,21447152154655.26,m^-2,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1576167365371.657,4282219954775941.0,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,taylor_corr_scale,1.2635590097025609,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.3430759927708866,2.770513189284223,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_0bf0f25f74411000,0bf0f25f7441100018490d54263aff449e5df602b49536ed8a446393d0a4baa5,DBTT,c_blunt,6.201127133645389,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1.0776162722416116,7.318183428715671,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,Tref_K,481.33,K,FIXED_IN_FOCUSED_SEARCH,481.33,481.33,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,cleave_G00_eV,1.5857133262971137,eV,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1.3661294618621005,4.088341932426187,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,cleave_gT_eV_per_K,0.00506425738055791,K,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.002268368939134249,0.008931572897448769,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,cleave_sigc0_GPa,4.840337768214466,GPa,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,4.097725009419965,11.16820414360279,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,cleave_sT_GPa_per_K,-0.0013357088484122512,K,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,-0.0024876615358664362,0.00307726434199135,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,cleave_exp_a,0.4156076082254036,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.1752833570144279,0.848760412610794,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,cleave_exp_n,2.5574675519899808,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1.2032811342047471,3.945134818293807,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,cleave_floor_frac,0.026239358201278,dimensionless,FIXED_IN_FOCUSED_SEARCH,0.026239358201278,0.026239358201278,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,emit_G00_eV,1.8471061348692763,eV,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1.7603579627164792,6.3475485376683976,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,emit_gT_eV_per_K,0.0049107911668025105,K,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.0016550063225440998,0.009859655792548112,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,emit_sigc0_GPa,4.621860305882224,GPa,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1.2535612139585792,5.907084640718761,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,emit_sT_GPa_per_K,-0.007214613861802034,K,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,-0.00834500286986884,0.00235836699511855,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,emit_exp_a,0.1811558461033068,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.09495684507018155,0.43713746867803693,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,emit_exp_n,0.6683579924185394,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.31279428560708195,1.1133888408447044,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,emit_floor_frac,0.0103682254353579,dimensionless,FIXED_IN_FOCUSED_SEARCH,0.0103682254353579,0.0103682254353579,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,peierls_H0_eV,2.6752628620020436,eV,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1.8216675358801595,5.848027537727703,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,peierls_activation_entropy_kB,-25.75849475214478,dimensionless,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,-57.82066778301595,-9.754573600366712,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,peierls_exp_a,1.448395521938801,dimensionless,FIXED_IN_FOCUSED_SEARCH,1.448395521938801,1.448395521938801,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,peierls_exp_n,1.871259921230376,dimensionless,FIXED_IN_FOCUSED_SEARCH,1.871259921230376,1.871259921230376,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,peierls_nu0_s,1000000000000.0,s^-1,FIXED_IN_FOCUSED_SEARCH,1000000000000.0,1000000000000.0,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,taylor_H0_eV,2.2282980338174263,eV,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.4374451222461706,2.472370506471178,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,taylor_activation_entropy_kB,36.79209209411616,dimensionless,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,2.7084908448159695,49.98485553432123,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,taylor_exp_a,0.7048910272121429,dimensionless,FIXED_IN_FOCUSED_SEARCH,0.7048910272121429,0.7048910272121429,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,taylor_exp_n,0.5389550719410181,dimensionless,FIXED_IN_FOCUSED_SEARCH,0.5389550719410181,0.5389550719410181,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,taylor_nu0_s,100000000000.0,s^-1,FIXED_IN_FOCUSED_SEARCH,100000000000.0,100000000000.0,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,rho_source0_m2,1610922866464420.0,m^-2,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,24807485494445.152,6231585698771533.0,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,taylor_corr_rho_c_m2,9369842593473.053,m^-2,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1576167365371.657,4282219954775941.0,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,taylor_corr_scale,0.9050043114458074,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.3430759927708866,2.770513189284223,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_10e35972a9427ce6,10e35972a9427ce65c6e25b712a4806b18b679b46379847023d435b325bf8d18,DBTT,c_blunt,6.386306936333022,dimensionless,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1.0776162722416116,7.318183428715671,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_2ce78bb843dcce8c,2ce78bb843dcce8ce355d78e35ac2215fb99b56437e0e9f08e498d57f00228dd,DBTT,Tref_K,481.33,K,FIXED_IN_FOCUSED_SEARCH,481.33,481.33,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,FIXED
oneD_v2_dbtt_R_2ce78bb843dcce8c,2ce78bb843dcce8ce355d78e35ac2215fb99b56437e0e9f08e498d57f00228dd,DBTT,cleave_G00_eV,3.736484156825983,eV,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,1.3661294618621005,4.088341932426187,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_2ce78bb843dcce8c,2ce78bb843dcce8ce355d78e35ac2215fb99b56437e0e9f08e498d57f00228dd,DBTT,cleave_gT_eV_per_K,0.008798261908055785,K,SIGNED_ADDITIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,0.002268368939134249,0.008931572897448769,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
oneD_v2_dbtt_R_2ce78bb843dcce8c,2ce78bb843dcce8ce355d78e35ac2215fb99b56437e0e9f08e498d57f00228dd,DBTT,cleave_sigc0_GPa,9.107787189317847,GPa,LOG10_MULTIPLICATIVE_AROUND_CONTROL_PLUS_DIRECTED_AND_MORPH_ROWS,4.097725009419965,11.16820414360279,OBSERVED_EVALUATED_POPULATION_EXTREMA_NOT_EXTRAPOLATION_PERMISSION,ACTIVE_SEARCHED_OR_ARCHIVED_MORPH
