backend,extension_um,tip_radius_um,reference_opening_m,drive_factor_system_0,drive_factor_system_1,tau_signed_system_0_Pa,tau_signed_system_1_Pa,opening_stress_Pa,tau_over_opening_system_0,tau_over_opening_system_1,reliable,field_snapshot_hash,topology_fingerprint,source_commit,source_repository
PF,25.0,8.0,1e-05,0.5537769588001762,0.6769751387949249,836211036.080545,-1022242029.4245993,3020013639.5119185,0.2768898210061362,-0.3384892094692028,True,d30512b820b816d0ad10bb5fabf2266641b368175991d882539a10b03e0e3119,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,25.0,12.0,1e-05,0.69749370789608,0.69654169554945,1004794340.9058051,-1003422892.5220603,2881125094.969833,0.3487506816903158,-0.3482746702924979,True,d30512b820b816d0ad10bb5fabf2266641b368175991d882539a10b03e0e3119,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,25.0,25.0,1e-05,0.8439360041895814,0.8436491334935182,1102357670.893761,-1101982957.5140853,2612379356.183607,0.42197457589168125,-0.42183113830908486,True,d30512b820b816d0ad10bb5fabf2266641b368175991d882539a10b03e0e3119,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,25.0,50.0,1e-05,0.5851574266325795,0.6037540017562181,757951012.7299314,-782039048.3708436,2590538008.110437,0.29258440152468096,-0.301882869860408,True,d30512b820b816d0ad10bb5fabf2266641b368175991d882539a10b03e0e3119,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,25.0,100.0,1e-05,0.8693925047391159,0.9483348800780654,656064348.1555889,-715636150.0014572,1509160530.597153,0.4347213797699796,-0.47419484905180387,True,d30512b820b816d0ad10bb5fabf2266641b368175991d882539a10b03e0e3119,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,100.0,1.0,1e-05,0.6981790002583642,0.35472960469655,114123702.83659457,-57983777.76866792,306849359.66553503,0.37192094179694263,-0.18896496258577852,True,2927e2d4634669d9ce26441eaaf512a7faa388e454a2585ec4c70376eb642e26,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,100.0,2.0,1e-05,0.6981790002583642,0.35472960469655,114123702.83659457,-57983777.76866792,306849359.66553503,0.37192094179694263,-0.18896496258577852,True,2927e2d4634669d9ce26441eaaf512a7faa388e454a2585ec4c70376eb642e26,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,100.0,4.0,1e-05,0.6981790002583642,0.35472960469655,114123702.83659457,-57983777.76866792,306849359.66553503,0.37192094179694263,-0.18896496258577852,True,2927e2d4634669d9ce26441eaaf512a7faa388e454a2585ec4c70376eb642e26,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,100.0,8.0,1e-05,0.6981790002583642,0.35472960469655,114123702.83659457,-57983777.76866792,306849359.66553503,0.37192094179694263,-0.18896496258577852,True,2927e2d4634669d9ce26441eaaf512a7faa388e454a2585ec4c70376eb642e26,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,100.0,12.0,1e-05,0.6981790002583642,0.35472960469655,114123702.83659457,-57983777.76866792,306849359.66553503,0.37192094179694263,-0.18896496258577852,True,2927e2d4634669d9ce26441eaaf512a7faa388e454a2585ec4c70376eb642e26,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,100.0,25.0,1e-05,0.6981790002583642,0.7860370341116119,114123702.83659457,-128484896.94808328,306849359.66553503,0.37192094179694263,-0.41872304080455464,True,2927e2d4634669d9ce26441eaaf512a7faa388e454a2585ec4c70376eb642e26,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,100.0,50.0,1e-05,0.6938258736183501,0.7248050348223679,324536359.3063202,-339026831.0137011,934715424.0903015,0.3472033850539811,-0.36270593410144497,True,2927e2d4634669d9ce26441eaaf512a7faa388e454a2585ec4c70376eb642e26,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,100.0,100.0,1e-05,0.6689517047172462,0.37676827083306236,509525290.5718233,-286975818.016045,1522923496.1069653,0.33457050986101267,-0.18843744859780448,True,2927e2d4634669d9ce26441eaaf512a7faa388e454a2585ec4c70376eb642e26,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,300.0,1.0,1e-05,0.7502196518535267,0.7535120767664493,493188085.2772231,-495352497.70591855,1311447637.4710593,0.37606387871365293,-0.37771427814009834,True,921840c039a92792305a4f42946b2b16871602162391c7757ce6fffe241dfdf3,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,300.0,2.0,1e-05,0.7502196518535267,0.7535120767664493,493188085.2772231,-495352497.70591855,1311447637.4710593,0.37606387871365293,-0.37771427814009834,True,921840c039a92792305a4f42946b2b16871602162391c7757ce6fffe241dfdf3,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,300.0,4.0,1e-05,0.7502196518535267,0.7535120767664493,493188085.2772231,-495352497.70591855,1311447637.4710593,0.37606387871365293,-0.37771427814009834,True,921840c039a92792305a4f42946b2b16871602162391c7757ce6fffe241dfdf3,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,300.0,8.0,1e-05,0.7502196518535267,0.7535120767664493,493188085.2772231,-495352497.70591855,1311447637.4710593,0.37606387871365293,-0.37771427814009834,True,921840c039a92792305a4f42946b2b16871602162391c7757ce6fffe241dfdf3,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,300.0,12.0,1e-05,0.7502196518535267,0.7535120767664493,493188085.2772231,-495352497.70591855,1311447637.4710593,0.37606387871365293,-0.37771427814009834,True,921840c039a92792305a4f42946b2b16871602162391c7757ce6fffe241dfdf3,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,300.0,25.0,1e-05,0.57236613825122,0.5789866550144442,410569463.1241545,-415318489.71993893,1434608677.1184163,0.2861891675915641,-0.2894994965136806,True,921840c039a92792305a4f42946b2b16871602162391c7757ce6fffe241dfdf3,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,300.0,50.0,1e-05,0.8367753559375182,0.8316385667025769,694115234.9513011,-689854206.4190831,1658936499.228785,0.4184097675070655,-0.41584123728653033,True,921840c039a92792305a4f42946b2b16871602162391c7757ce6fffe241dfdf3,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,300.0,100.0,1e-05,0.6530091313395372,0.7482063662290357,606756307.7667952,-695210695.2769246,1858272213.4526782,0.32651637546656265,-0.37411671457176876,True,921840c039a92792305a4f42946b2b16871602162391c7757ce6fffe241dfdf3,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,500.0,1.0,1e-05,0.6251901739949903,0.6275631032105873,493610145.6842431,-495483658.7120064,1577982949.652206,0.31281082333179633,-0.31399810677372214,True,46b31f6c7050a9622887531cbbaf64e71779edc4b20da77df9956003c5778c0e,45ec54eebd57df83a244b8fffc8b4d4d345b7ba7851e0b3ba6598f5ca2845647,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,500.0,2.0,1e-05,0.6251901739949903,0.6275631032105873,493610145.6842431,-495483658.7120064,1577982949.652206,0.31281082333179633,-0.31399810677372214,True,46b31f6c7050a9622887531cbbaf64e71779edc4b20da77df9956003c5778c0e,45ec54eebd57df83a244b8fffc8b4d4d345b7ba7851e0b3ba6598f5ca2845647,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,500.0,4.0,1e-05,0.6251901739949903,0.6275631032105873,493610145.6842431,-495483658.7120064,1577982949.652206,0.31281082333179633,-0.31399810677372214,True,46b31f6c7050a9622887531cbbaf64e71779edc4b20da77df9956003c5778c0e,45ec54eebd57df83a244b8fffc8b4d4d345b7ba7851e0b3ba6598f5ca2845647,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,500.0,8.0,1e-05,0.6251901739949903,0.6275631032105873,493610145.6842431,-495483658.7120064,1577982949.652206,0.31281082333179633,-0.31399810677372214,True,46b31f6c7050a9622887531cbbaf64e71779edc4b20da77df9956003c5778c0e,45ec54eebd57df83a244b8fffc8b4d4d345b7ba7851e0b3ba6598f5ca2845647,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,500.0,12.0,1e-05,0.6251901739949903,0.6275631032105873,493610145.6842431,-495483658.7120064,1577982949.652206,0.31281082333179633,-0.31399810677372214,True,46b31f6c7050a9622887531cbbaf64e71779edc4b20da77df9956003c5778c0e,45ec54eebd57df83a244b8fffc8b4d4d345b7ba7851e0b3ba6598f5ca2845647,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,500.0,25.0,1e-05,0.5661936883965427,0.5706375722507078,410345638.41802704,-413566317.8331529,1448891135.853222,0.28321357503259414,-0.28543643314486306,True,46b31f6c7050a9622887531cbbaf64e71779edc4b20da77df9956003c5778c0e,45ec54eebd57df83a244b8fffc8b4d4d345b7ba7851e0b3ba6598f5ca2845647,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,500.0,50.0,1e-05,0.7931105141605639,0.8576054850797576,665540273.4161988,-719661357.1909628,1677883557.9356947,0.3966546249699324,-0.42891019092907995,True,46b31f6c7050a9622887531cbbaf64e71779edc4b20da77df9956003c5778c0e,45ec54eebd57df83a244b8fffc8b4d4d345b7ba7851e0b3ba6598f5ca2845647,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,500.0,100.0,1e-05,0.7321396721798956,0.7749856267690257,670818943.1895565,-710076313.1553869,1831950523.805551,0.3661774346372901,-0.38760670876652814,True,46b31f6c7050a9622887531cbbaf64e71779edc4b20da77df9956003c5778c0e,45ec54eebd57df83a244b8fffc8b4d4d345b7ba7851e0b3ba6598f5ca2845647,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,700.0,1.0,1e-05,0.43012626090175565,1.655813408290303,92697604.68605426,-356848559.8479211,397030482.8476784,0.23347729882397442,-0.8987938590720924,True,6da9aa22044df7405e5d7b5a39c30d15fada21af5f3693856e91f37900093a09,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,700.0,2.0,1e-05,0.43012626090175565,1.655813408290303,92697604.68605426,-356848559.8479211,397030482.8476784,0.23347729882397442,-0.8987938590720924,True,6da9aa22044df7405e5d7b5a39c30d15fada21af5f3693856e91f37900093a09,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,700.0,4.0,1e-05,0.43012626090175565,1.655813408290303,92697604.68605426,-356848559.8479211,397030482.8476784,0.23347729882397442,-0.8987938590720924,True,6da9aa22044df7405e5d7b5a39c30d15fada21af5f3693856e91f37900093a09,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,700.0,8.0,1e-05,0.43012626090175565,1.655813408290303,92697604.68605426,-356848559.8479211,397030482.8476784,0.23347729882397442,-0.8987938590720924,True,6da9aa22044df7405e5d7b5a39c30d15fada21af5f3693856e91f37900093a09,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,700.0,12.0,1e-05,0.5673370112482357,0.9053954670632396,92697604.68605426,-147933220.33709404,240536862.8993731,0.38537795649573114,-0.6150126785306119,True,6da9aa22044df7405e5d7b5a39c30d15fada21af5f3693856e91f37900093a09,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,700.0,25.0,1e-05,0.5673370112482357,0.9053954670632396,92697604.68605426,-147933220.33709404,240536862.8993731,0.38537795649573114,-0.6150126785306119,True,6da9aa22044df7405e5d7b5a39c30d15fada21af5f3693856e91f37900093a09,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,700.0,50.0,1e-05,0.5554539724384219,0.6400663785931434,323161553.17099714,-372388812.2190479,1162372586.424103,0.2780189045624038,-0.32036957561486934,True,6da9aa22044df7405e5d7b5a39c30d15fada21af5f3693856e91f37900093a09,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,700.0,100.0,1e-05,0.638177546655734,0.6421100874337107,577674760.4350687,-581234474.4421244,1809696000.848817,0.31921093938656936,-0.3211779625801809,True,6da9aa22044df7405e5d7b5a39c30d15fada21af5f3693856e91f37900093a09,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,1000.0,1.0,1e-05,1.6440165093443782,1.8134531214723228,329706667.2522503,-363687092.86092937,391013583.4805455,0.8432102647622075,-0.9301137050626893,True,7fdf363305f106390173eaddd65299e15c85495007d63012d51b4820efba3328,ae6cc9f6db576a62d296f4ef15fa028b14582280dbb9a12dc749afdce54bafac,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,1000.0,2.0,1e-05,1.6440165093443782,1.8134531214723228,329706667.2522503,-363687092.86092937,391013583.4805455,0.8432102647622075,-0.9301137050626893,True,7fdf363305f106390173eaddd65299e15c85495007d63012d51b4820efba3328,ae6cc9f6db576a62d296f4ef15fa028b14582280dbb9a12dc749afdce54bafac,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,1000.0,4.0,1e-05,1.6440165093443782,1.8134531214723228,329706667.2522503,-363687092.86092937,391013583.4805455,0.8432102647622075,-0.9301137050626893,True,7fdf363305f106390173eaddd65299e15c85495007d63012d51b4820efba3328,ae6cc9f6db576a62d296f4ef15fa028b14582280dbb9a12dc749afdce54bafac,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,1000.0,8.0,1e-05,1.6440165093443782,1.8134531214723228,329706667.2522503,-363687092.86092937,391013583.4805455,0.8432102647622075,-0.9301137050626893,True,7fdf363305f106390173eaddd65299e15c85495007d63012d51b4820efba3328,ae6cc9f6db576a62d296f4ef15fa028b14582280dbb9a12dc749afdce54bafac,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,1000.0,12.0,1e-05,1.6440165093443782,1.8134531214723228,329706667.2522503,-363687092.86092937,391013583.4805455,0.8432102647622075,-0.9301137050626893,True,7fdf363305f106390173eaddd65299e15c85495007d63012d51b4820efba3328,ae6cc9f6db576a62d296f4ef15fa028b14582280dbb9a12dc749afdce54bafac,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,1000.0,25.0,1e-05,1.6440165093443782,1.8134531214723228,329706667.2522503,-363687092.86092937,391013583.4805455,0.8432102647622075,-0.9301137050626893,True,7fdf363305f106390173eaddd65299e15c85495007d63012d51b4820efba3328,ae6cc9f6db576a62d296f4ef15fa028b14582280dbb9a12dc749afdce54bafac,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,1000.0,50.0,1e-05,0.5079062744642645,0.6756603447168049,308557092.2485929,-410469021.1464745,1212411197.8861618,0.254498715276271,-0.33855594691151564,True,7fdf363305f106390173eaddd65299e15c85495007d63012d51b4820efba3328,ae6cc9f6db576a62d296f4ef15fa028b14582280dbb9a12dc749afdce54bafac,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
PF,1000.0,100.0,1e-05,0.35166848306015946,0.7682497562847579,204761259.0973943,-447318412.0148262,1163244883.7243576,0.1760259270961165,-0.38454363158911836,True,7fdf363305f106390173eaddd65299e15c85495007d63012d51b4820efba3328,ae6cc9f6db576a62d296f4ef15fa028b14582280dbb9a12dc749afdce54bafac,9e884fb0b0845da621d2612bdf1042e481b8df49,/private/tmp/pf-v2-tensor-diagnostic
