provider,material_class,candidate_id,temperature_K,target_um,status,event_count,physical_avalanche_count,precursor_reinitiation_count,largest_avalanche_fraction,first_event_opening_um,first_event_native_KJ_MPa_sqrt_m,onset_envelope_min_MPa_sqrt_m,onset_envelope_max_MPa_sqrt_m,qualified_G_onset_min_J_m2,qualified_G_onset_max_J_m2,mean_event_size_um,median_event_size_um,terminal_extension_um,terminal_opening_um,max_tip_radius_um,max_backstress_GPa,minimum_front_width_um,max_source_multiplicity,model_contract
PF,Peak,v913_zeroD_sobol_0242980,1000.0,1000.0,TARGET_RIGHT_CENSORED,197,1,0,1.0,28.17971620766123,56.02034318333335,56.02034318333335,56.02034318333335,,,5.076142131979691,3.056471886329113,1000.0,28.179721040897675,10.0798443213664,9.58622415692419,0.12326763281054089,351985.4039163633,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V1
PF,DBTT,v913_zeroD_sobol_0202500,1000.0,1000.0,RIGHT_CENSORED_DRIVE_MAP_BOUND,3,3,2,0.3333333333333333,31.707150434367566,63.0327656818609,63.0327656818609,98.3741774277335,,,2.6243604948100843,2.2973400956248735,7.873081484430252,49.85814819944695,106.69923885386703,31.85827149978493,0.03772242170561238,13095.647939493772,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V1
FEMCZM,Peak,v913_zeroD_sobol_0242980,1000.0,1000.0,TARGET_RIGHT_CENSORED,197,1,0,1.0,7.821282507606066,35.755503522739055,35.755503522739055,35.755503522739055,2872.3877329751635,2872.3877329751635,5.076142131979691,3.056471886329113,1000.0,7.821287340835789,2.9363149519057297,4.5018429356829,0.26685697834635275,352538.44326467125,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V1
FEMCZM,DBTT,v913_zeroD_sobol_0202500,1000.0,1000.0,RIGHT_CENSORED_DRIVE_MAP_BOUND,16,12,11,0.125,8.576024464443961,39.20585564468743,39.20585564468743,199.72082458725063,3453.4974504206743,89620.08989093671,5.105713215762952,3.0527158742329785,81.69141145220722,41.819138777567865,117.16142434127212,33.397617497149646,0.03598361651835498,13078.959954302354,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V1
