G_cleave_eff_eV,G_emit_eV,accumulated_advance_m,backend,backstress_Pa,backstress_status,barrier_rate_status,candidate_id,channel_tensors_Pa,cleavage_action,cleavage_threshold_action,crystal_theta_deg,drive_factors,drive_reliable,dt_s,emission_action,event_count,event_fired,event_renewal_status,field_snapshot_hash,field_solve_count,field_status,front_width_m,front_width_status,future_state_imports,geometry_fingerprint,hazard_action_status,implementation_mismatch_count,interval_index,lambda_c_s,lambda_e_s,local_tensor_status,material_class,mechanics_status,mobile_changed,mobile_count,mobile_status,multiplicity_status,native_J_J_m2,native_KJ_Pa_sqrt_m,opening_m,opening_source,opening_tensor_Pa,phase,qualified_G_J_m2,resolved_signed_shears_Pa,retained_changed,retained_count,retained_status,selected_source_system,shielding_status,signed_shielding_Pa_sqrt_m,source_area_m2,source_field_count,source_geometry_fingerprint,source_multiplicity,state_fingerprint_source,state_fingerprint_v2,temperature_K,tip_radius_changed,tip_radius_m,tip_radius_status
2.1125940760362956,1.87381949130891,0.0,PF,0.0,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0242980,"[[[-2227568.530182947,-1689970.5656341934],[-1689970.5656341934,227608023.51198578]],[[-2240962.5670234067,1629555.7840720587],[1629555.7840720587,227534259.22241467]]]",0.0,1.0,0.0,"[0.8302901566190988, 0.8300720666959954]",True,0.0,[],0,False,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.999999999999999e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,0,0.0,0.0,EXACT_SOURCE_MATCH,Peak,EXACT_SOURCE_MATCH,False,0.0,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,35.533411103769204,3975933.8078857637,2e-06,EXPLICIT_FIXTURE_INPUT,"[[9569967.315321255,-55164.703666945745],[-55164.703666945745,276813570.23839134]]",NO_EVENT_LOADING,,"[114917796.02108437, -114887610.89471903]",False,0.0,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,0.0,2.5e-11,163513,SOURCE_OWNED_DYNAMIC,352563.0211119992,f6c71bdb8adba16118425acb61670c5d38d06df8c2bf7b529fa809a95f9c75d1,f6c71bdb8adba16118425acb61670c5d38d06df8c2bf7b529fa809a95f9c75d1,300.0,False,1e-06,EXACT_SOURCE_MATCH
0.4354767900780875,1.689930332722126,0.0,PF,88798.81050725201,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0242980,"[[[-13922303.313643422,-10562316.03521371],[-10562316.03521371,1422550146.9499114]],[[-14006016.043896297,10184723.65045037],[10184723.65045037,1422089120.140092]]]",1.8157582723548716e-11,1.0,0.0,"[0.8302901566190988, 0.8300720666959955]",True,1e-12,[],0,False,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.99999727018033e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,1,18.157582723548717,2.875394359459474e-12,EXACT_SOURCE_MATCH,Peak,EXACT_SOURCE_MATCH,True,4.344925058433766e-06,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,1388.0238712409846,24849586.299286023,1.25e-05,EXPLICIT_FIXTURE_INPUT,"[[59812295.72075786,-344779.39791841136],[-344779.39791841136,1730084813.989946]]",EMISSION_EVOLUTION,,"[718236225.1317774, -718047568.0919942]",True,2.3455718423061332e-39,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,-0.0007237995865094914,2.4999993194284996e-11,163513,SOURCE_OWNED_DYNAMIC,352562.92513426143,842bffe787038c71f0280d45fe971f0e02ccb690e00645d2c8b684dc6cecf2c0,842bffe787038c71f0280d45fe971f0e02ccb690e00645d2c8b684dc6cecf2c0,300.0,True,1.000000000753367e-06,EXACT_SOURCE_MATCH
0.4354767903930248,1.6899312236896358,5e-06,PF,125580.4821135127,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0242980,"[[[-13922303.313643422,-10562316.03521371],[-10562316.03521371,1422550146.9499114]],[[-14006016.043896297,10184723.65045037],[10184723.65045037,1422089120.140092]]]",0.0,1.0,0.0,"[0.8302901566190988, 0.8300720666959955]",True,5.782708644755126e-12,[],1,True,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.999994540362898e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,2,18.157582067944446,2.8752697397147324e-12,EXACT_SOURCE_MATCH,Peak,EXACT_SOURCE_MATCH,True,8.68985011186381e-06,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,1388.0238712409846,24849586.299286023,1.25e-05,EXPLICIT_FIXTURE_INPUT,"[[59812295.72075786,-344779.39791841136],[-344779.39791841136,1730084813.989946]]",CLEAVAGE_FIRST_PASSAGE_AND_RENEWAL,,"[718236225.1317774, -718047568.0919942]",True,3.248680676596213e-38,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,-0.0014475991721161663,2.4999986388575582e-11,163515,SOURCE_OWNED_DYNAMIC,352562.82915660256,b2d2a0b668e68e71324f9d7346247b2f14b5a2a19969532ec1dee60366d86b9b,b2d2a0b668e68e71324f9d7346247b2f14b5a2a19969532ec1dee60366d86b9b,300.0,True,1.0000000015067341e-06,EXACT_SOURCE_MATCH
6.668406486329617,2.5332162530578097,0.0,PF,0.0,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0242980,"[[[-2227568.530182947,-1689970.5656341934],[-1689970.5656341934,227608023.51198578]],[[-2240962.5670234067,1629555.7840720587],[1629555.7840720587,227534259.22241467]]]",0.0,1.0,0.0,"[0.8302901566190988, 0.8300720666959954]",True,0.0,[],0,False,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.999999999999999e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,0,0.0,0.0,EXACT_SOURCE_MATCH,Peak,EXACT_SOURCE_MATCH,False,0.0,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,35.533411103769204,3975933.8078857637,2e-06,EXPLICIT_FIXTURE_INPUT,"[[9569967.315321255,-55164.703666945745],[-55164.703666945745,276813570.23839134]]",NO_EVENT_LOADING,,"[114917796.02108437, -114887610.89471903]",False,0.0,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,0.0,2.5e-11,163513,SOURCE_OWNED_DYNAMIC,352563.0211119992,b8cf7c0efd5c5efee896a5164d6dab930feb549dd69b899e4c1d08f18ec59730,b8cf7c0efd5c5efee896a5164d6dab930feb549dd69b899e4c1d08f18ec59730,1000.0,False,1e-06,EXACT_SOURCE_MATCH
1.0894514259596992,2.3163944652683934,0.0,PF,88798.80693950685,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0242980,"[[[-13922303.313643422,-10562316.03521371],[-10562316.03521371,1422550146.9499114]],[[-14006016.043896297,10184723.65045037],[10184723.65045037,1422089120.140092]]]",6.266350486908361e-07,1.0,0.0,"[0.8302901566190988, 0.8300720666959955]",True,1e-12,[],0,False,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.999997270180548e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,1,626635.0486908361,149333.14084386238,EXACT_SOURCE_MATCH,Peak,EXACT_SOURCE_MATCH,True,4.34492233566789e-06,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,1388.0238712409846,24849586.299286023,1.25e-05,EXPLICIT_FIXTURE_INPUT,"[[59812295.72075786,-344779.39791841136],[-344779.39791841136,1730084813.989946]]",EMISSION_EVOLUTION,,"[718236225.1317774, -718047568.0919942]",True,1.624422649323827e-16,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,-0.0007237989789550039,2.4999993194285543e-11,163522,SOURCE_OWNED_DYNAMIC,352562.9251342692,6f46156b44adfb9656cc4242c151750ea78349566ea0e067ac9b2e3346820c74,6f46156b44adfb9656cc4242c151750ea78349566ea0e067ac9b2e3346820c74,1000.0,True,1.000000000753367e-06,EXACT_SOURCE_MATCH
1.0894514268413036,2.316395523245994,5e-06,PF,125580.4795907359,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0242980,"[[[-13922303.313643422,-10562316.03521371],[-10562316.03521371,1422550146.9499114]],[[-14006016.043896297,10184723.65045037],[10184723.65045037,1422089120.140092]]]",0.0,1.0,0.0,"[0.8302901566190988, 0.8300720666959955]",True,1.67561660456634e-16,[],1,True,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.999994540363118e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,2,626635.0418727914,149330.80905440115,EXACT_SOURCE_MATCH,Peak,EXACT_SOURCE_MATCH,True,8.689847389097872e-06,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,1388.0238712409846,24849586.299286023,1.25e-05,EXPLICIT_FIXTURE_INPUT,"[[59812295.72075786,-344779.39791841136],[-344779.39791841136,1730084813.989946]]",CLEAVAGE_FIRST_PASSAGE_AND_RENEWAL,,"[718236225.1317774, -718047568.0919942]",True,1.62505859657088e-16,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,-0.0014475985645616787,2.499998638857613e-11,163524,SOURCE_OWNED_DYNAMIC,352562.8291566103,1b57c76a85840c4874e92f329e81f504691fbe0047ae1c3038a343c093a563b6,1b57c76a85840c4874e92f329e81f504691fbe0047ae1c3038a343c093a563b6,1000.0,True,1.0000000015067341e-06,EXACT_SOURCE_MATCH
7.908496613928009,2.72161532784321,0.0,PF,0.0,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0242980,"[[[-2227568.530182947,-1689970.5656341934],[-1689970.5656341934,227608023.51198578]],[[-2240962.5670234067,1629555.7840720587],[1629555.7840720587,227534259.22241467]]]",0.0,1.0,0.0,"[0.8302901566190988, 0.8300720666959954]",True,0.0,[],0,False,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.999999999999999e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,0,0.0,0.0,EXACT_SOURCE_MATCH,Peak,EXACT_SOURCE_MATCH,False,0.0,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,35.533411103769204,3975933.8078857637,2e-06,EXPLICIT_FIXTURE_INPUT,"[[9569967.315321255,-55164.703666945745],[-55164.703666945745,276813570.23839134]]",NO_EVENT_LOADING,,"[114917796.02108437, -114887610.89471903]",False,0.0,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,0.0,2.5e-11,163513,SOURCE_OWNED_DYNAMIC,352563.0211119992,317c9b8cbec223910a08809240a387ffdcd6e407dc426e82996d804d089485ac,317c9b8cbec223910a08809240a387ffdcd6e407dc426e82996d804d089485ac,1200.0,False,1e-06,EXACT_SOURCE_MATCH
1.196541624807359,2.4969668241581053,0.0,PF,125580.47410589423,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0242980,"[[[-13922303.313643422,-10562316.03521371],[-10562316.03521371,1422550146.9499114]],[[-14006016.043896297,10184723.65045037],[10184723.65045037,1422089120.140092]]]",9.956114337477149e-07,1.0,0.0,"[0.8302901566190988, 0.8300720666959955]",True,1e-12,[],0,False,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.999994540363594e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,1,995611.4337477149,2298646.3568060813,EXACT_SOURCE_MATCH,Peak,EXACT_SOURCE_MATCH,True,8.689841446551489e-06,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,1388.0238712409846,24849586.299286023,1.25e-05,EXPLICIT_FIXTURE_INPUT,"[[59812295.72075786,-344779.39791841136],[-344779.39791841136,1730084813.989946]]",EMISSION_EVOLUTION,,"[718236225.1317774, -718047568.0919942]",True,1.6870127107138182e-14,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,-0.0014475972421400078,2.4999986388577317e-11,163522,SOURCE_OWNED_DYNAMIC,352562.82915662706,86e72e78f65c7daa283d0bd0a71270974aa347657ad232f225a553d340f214ce,86e72e78f65c7daa283d0bd0a71270974aa347657ad232f225a553d340f214ce,1200.0,True,1.000000001506734e-06,EXACT_SOURCE_MATCH
1.1965416258063544,2.496967666779923,5e-06,PF,153804.04484264916,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0242980,"[[[-13922303.313643422,-10562316.03521371],[-10562316.03521371,1422550146.9499114]],[[-14006016.043896297,10184723.65045037],[10184723.65045037,1422089120.140092]]]",0.0,1.0,0.0,"[0.8302901566190988, 0.8300720666959955]",True,1.0546283937968573e-16,[],1,True,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.999991810548402e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,2,995611.4332616443,2298611.1737289615,EXACT_SOURCE_MATCH,Peak,EXACT_SOURCE_MATCH,True,1.3034766495330149e-05,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,1388.0238712409846,24849586.299286023,1.25e-05,EXPLICIT_FIXTURE_INPUT,"[[59812295.72075786,-344779.39791841136],[-344779.39791841136,1730084813.989946]]",CLEAVAGE_FIRST_PASSAGE_AND_RENEWAL,,"[718236225.1317774, -718047568.0919942]",True,1.687338888543427e-14,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,-0.002171396826923228,2.4999979582873492e-11,163524,SOURCE_OWNED_DYNAMIC,352562.733179047,e810e3e2a426c05fbb230cb291b8973693bd285df9fcc307871377a9f836092f,e810e3e2a426c05fbb230cb291b8973693bd285df9fcc307871377a9f836092f,1200.0,True,1.0000000022601011e-06,EXACT_SOURCE_MATCH
1.3273500701260825,2.2266688187832138,0.0,PF,0.0,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,v913_zeroD_sobol_0202500,"[[[-2227568.530182947,-1689970.5656341934],[-1689970.5656341934,227608023.51198578]],[[-2240962.5670234067,1629555.7840720587],[1629555.7840720587,227534259.22241467]]]",0.0,1.0,0.0,"[0.8302901566190988, 0.8300720666959954]",True,0.0,[],0,False,EXACT_SOURCE_MATCH,68d955e47461ff394c7ff1187a2f3db5660547b58f3af651a95af2c79a0f74a3,1,EXACT_SOURCE_MATCH,9.999999999999999e-06,EXACT_SOURCE_MATCH,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,EXACT_SOURCE_MATCH,0,0,0.0,0.0,EXACT_SOURCE_MATCH,DBTT,EXACT_SOURCE_MATCH,False,0.0,EXACT_SOURCE_MATCH,EXACT_SOURCE_MATCH,35.533411103769204,3975933.8078857637,2e-06,EXPLICIT_FIXTURE_INPUT,"[[9569967.315321255,-55164.703666945745],[-55164.703666945745,276813570.23839134]]",NO_EVENT_LOADING,,"[114917796.02108437, -114887610.89471903]",False,0.0,EXACT_SOURCE_MATCH,0,EXACT_SOURCE_MATCH,0.0,2.5e-11,163513,SOURCE_OWNED_DYNAMIC,13098.721493975596,e34ec4032b4f97ffd99c4e56c01932cd8c560066bbc8b8bf2963fc9521dced50,e34ec4032b4f97ffd99c4e56c01932cd8c560066bbc8b8bf2963fc9521dced50,300.0,False,1e-06,EXACT_SOURCE_MATCH
