provider,material_class,candidate_id,temperature_K,target_um,status,event_count,physical_avalanche_count,precursor_reinitiation_count,largest_avalanche_fraction,first_event_opening_um,first_event_native_KJ_MPa_sqrt_m,onset_envelope_min_MPa_sqrt_m,onset_envelope_max_MPa_sqrt_m,qualified_G_onset_min_J_m2,qualified_G_onset_max_J_m2,mean_event_size_um,median_event_size_um,terminal_extension_um,terminal_opening_um,max_tip_radius_um,max_backstress_GPa,minimum_front_width_um,max_source_multiplicity,model_contract
PF,Peak,v913_zeroD_sobol_0242980,1000.0,1000.0,TARGET_RIGHT_CENSORED,200,1,0,1.0,28.247585981036934,56.155266046582355,56.155266046582355,56.155266046582355,,,4.999999999999989,5.0,1000.0,28.247590719138188,7.4014557463803685,8.185458674330093,0.1468030499665737,351065.75188644277,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2
PF,DBTT,v913_zeroD_sobol_0202500,1000.0,1000.0,RIGHT_CENSORED_DRIVE_MAP_BOUND,167,2,1,0.9940119760479041,31.977703698880312,63.57061661746594,63.57061661746594,109.16109415083311,,,5.0,5.0,835.0000000000018,191.49481179969635,1027.6600488679612,98.98252832959001,0.01210388911642385,16293.08480479721,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2
FEMCZM,Peak,v913_zeroD_sobol_0242980,1000.0,1000.0,TARGET_RIGHT_CENSORED,197,1,0,1.0,12.13277205285785,55.465759414095146,55.465759414095146,55.465759414095146,6912.055136266762,6912.055136266762,5.076142131979691,3.056471886329113,1000.0,339.1840846096454,292.12625730514713,55.20068412161478,0.021771058121625612,293864.53414275404,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2
FEMCZM,DBTT,v913_zeroD_sobol_0202500,1000.0,1000.0,RIGHT_CENSORED_NUMERICAL_BOUND,79,3,2,0.9746835443037974,12.96305780591895,59.26146493164752,59.26146493164752,84.78450274749416,7890.454731722169,16150.645980153955,5.675885418551874,3.381483409267023,448.39494806559776,500.12221618106014,594.875010556066,75.51501047427406,0.015914408816929553,13078.959954302354,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2
