provider,material_class,candidate_id,temperature_K,target_um,status,event_count,physical_avalanche_count,precursor_reinitiation_count,largest_avalanche_fraction,first_event_opening_um,first_event_native_KJ_MPa_sqrt_m,onset_envelope_min_MPa_sqrt_m,onset_envelope_max_MPa_sqrt_m,qualified_G_onset_min_J_m2,qualified_G_onset_max_J_m2,mean_event_size_um,median_event_size_um,terminal_extension_um,terminal_opening_um,max_tip_radius_um,max_backstress_GPa,minimum_front_width_um,max_source_multiplicity,model_contract,resistance_candidate_policy,target_termination_semantics,initial_onset_native_KJ_MPa_sqrt_m,maximum_onset_native_KJ_MPa_sqrt_m,deltaK_reinit_MPa_sqrt_m,relative_deltaK_reinit,initial_onset_qualified_G_J_per_m2,maximum_onset_qualified_G_J_per_m2,deltaG_reinit_J_per_m2,relative_deltaG_reinit,N_reinit,onset_sequence_monotonicity,reload_increment_min_um,reload_increment_max_um,maximum_event_size_um,final_avalanche_extension_um,onset_candidates_json,avalanche_extensions_um_json,event_sizes_um_json,in_avalanche_native_drive_json,in_avalanche_drive_interpretation,hazard_seed,regression_status,reference_initial_onset_MPa_sqrt_m,initial_onset_absolute_error_MPa_sqrt_m,reference_physical_avalanche_count
PF,weak-T,oneD_v2_focused_weak_T_0016,300.0,100.0,TARGET_RIGHT_CENSORED,20,1,0,1.0,10.662828919716318,21.197350994801074,21.197350994801074,21.197350994801074,,,4.999999999999999,5.0,99.99999999999999,11.351045471669806,1.241411614413185,2.1060670885279267,0.5697009238876948,1542860.4606869381,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2,PRE_EVENT_RELOAD_SEPARATED_ONLY,RIGHT_CENSORED_NOT_PHYSICAL_ARREST,21.197350994801074,21.197350994801074,0.0,0.0,,,,,0,NOT_APPLICABLE,,,5.0,99.99999999999999,"[{""K_app_or_common_reference_MPa_sqrt_m"":21.197350994801074,""K_effective_local_equivalent_MPa_sqrt_m"":19.024957224639873,""K_native_MPa_sqrt_m"":21.197350994801074,""K_shield_MPa_sqrt_m"":NaN,""K_shield_status"":""NOT_REPRESENTED_IN_ZEROD_PREDICTIVE_STATE"",""backstress_Pa"":2106067088.5279264,""chi_ret_max"":719.0767147490095,""chi_taylor_completion_max"":1633.7461284258186,""encounter_rate_s_by_system"":[81434822.50899987,81422678.45769995],""event_index"":0,""event_opening_m"":1.0662828919716318e-05,""event_time_s"":447.83881462808534,""extension_before_m"":0.0,""front_width_m"":5.697009238876947e-07,""mobile_density_m2"":1066233288951468.5,""native_KJ_MPa_sqrt_m"":21.197350994801074,""onset_ordinal"":0,""peierls_rate_s_by_system"":[17780050.83367871,17777399.36539049],""peierls_velocity_m_s_by_system"":[0.22649828825961732,0.2264645114704352],""physical_avalanche_index"":0,""qualified_G_J_per_m2"":null,""reload_opening_m"":null,""resolved_emission_drive_Pa_by_system"":[6471936563.2970085,6469940767.855034],""retained_density_m2"":469317982763277.56,""retained_equilibrium_fraction_max"":0.3056546244922919,""retention_encounter_time_s_min"":1.2279759066086057e-08,""source_multiplicity"":109116.23624159402,""source_opening_stress_Pa"":7589859819.737542,""taylor_completion_rate_s_by_system"":[184992759.42033392,184992759.42033392],""taylor_completion_time_s_min"":5.405616971893672e-09,""timescale_source"":""ZEROD_PERSISTENT_V913_SOURCE_OWNED_RATES"",""tip_radius_m"":1.241411614413185e-06,""transport_distance_m"":2e-06,""transport_time_s_min"":8.830088807150524e-06}]",[99.99999999999999],"[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999999999999986]","[21.197350994801074,21.260169000150363,21.26858387585538,21.26573428560872,21.270408796550047,21.321059066050207,21.252658269252105,21.15419264883162,21.042658132169265,20.92419038325107,20.801857356470524,20.714169849517162,20.624206033467104,20.53345964317987,20.443091605841005,20.35389282436058,20.268072736525045,20.184014089641778,20.1020323173147,20.02249560888366]",MODEL_NATIVE_TRAJECTORY_NOT_RESISTANCE,2008666,NUMERIC_REPRODUCTION_PASS,21.197350994801074,0.0,1.0
PF,weak-T,oneD_v2_focused_weak_T_0016,1000.0,100.0,TARGET_RIGHT_CENSORED,20,1,0,1.0,13.345645202126967,26.530700973592523,26.530700973592523,26.530700973592523,,,4.999999999999999,5.0,99.99999999999999,13.34596042377472,2.9190348247276967,5.937922936295213,0.20234923356223367,1353420.9033586793,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2,PRE_EVENT_RELOAD_SEPARATED_ONLY,RIGHT_CENSORED_NOT_PHYSICAL_ARREST,26.530700973592523,26.530700973592523,0.0,0.0,,,,,0,NOT_APPLICABLE,,,5.0,99.99999999999999,"[{""K_app_or_common_reference_MPa_sqrt_m"":26.530700973592523,""K_effective_local_equivalent_MPa_sqrt_m"":15.528484990094272,""K_native_MPa_sqrt_m"":26.530700973592523,""K_shield_MPa_sqrt_m"":NaN,""K_shield_status"":""NOT_REPRESENTED_IN_ZEROD_PREDICTIVE_STATE"",""backstress_Pa"":5937922936.295213,""chi_ret_max"":2954.812082181416,""chi_taylor_completion_max"":6026.2130614352245,""encounter_rate_s_by_system"":[41343625943.204735,41322250536.71744],""event_index"":0,""event_opening_m"":1.3345645202126967e-05,""event_time_s"":560.5170984893323,""extension_before_m"":0.0,""front_width_m"":2.0234923356223366e-07,""mobile_density_m2"":8189943134855032.0,""native_KJ_MPa_sqrt_m"":26.530700973592523,""onset_ordinal"":0,""peierls_rate_s_by_system"":[9026749838.34512,9022082844.518335],""peierls_velocity_m_s_by_system"":[40.8430318247631,40.821915234538835],""physical_avalanche_index"":0,""qualified_G_J_per_m2"":null,""reload_opening_m"":null,""resolved_emission_drive_Pa_by_system"":[5941000823.039305,5936183885.923209],""retained_density_m2"":4016496777899039.0,""retained_equilibrium_fraction_max"":0.32912027996583804,""retention_encounter_time_s_min"":2.4187525336402205e-11,""source_multiplicity"":91131.28401422736,""source_opening_stress_Pa"":6194969213.127627,""taylor_completion_rate_s_by_system"":[84274965373.91528,84274965373.91528],""taylor_completion_time_s_min"":1.1865920034059358e-11,""timescale_source"":""ZEROD_PERSISTENT_V913_SOURCE_OWNED_RATES"",""tip_radius_m"":2.9190348247276966e-06,""transport_distance_m"":2.9190348247276966e-06,""transport_time_s_min"":7.146959210207035e-08}]",[99.99999999999999],"[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999999999999986]","[26.530700973592523,26.314525879873653,26.103599145935224,25.904165581839035,25.70478992574945,25.505488488577928,25.334816672831078,25.1641154112356,24.993402291672073,24.822685275664174,24.65196684268092,24.527567447966742,24.40316783253982,24.278768124261653,24.154368373917613,24.02996860355819,23.90782496256436,23.785681316840027,23.663537668779387,23.54139401945809]",MODEL_NATIVE_TRAJECTORY_NOT_RESISTANCE,2008666,NEW_TEMPERATURE_POINT,,,
PF,weak-T,oneD_v2_focused_weak_T_0016,1200.0,100.0,TARGET_RIGHT_CENSORED,20,1,0,1.0,11.827255190705285,23.512191883608768,23.512191883608768,23.512191883608768,,,4.999999999999999,5.0,99.99999999999999,11.851334591895524,2.632664460984623,5.476985710937533,0.21937085478872276,1353420.9033586793,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2,PRE_EVENT_RELOAD_SEPARATED_ONLY,RIGHT_CENSORED_NOT_PHYSICAL_ARREST,23.512191883608768,23.512191883608768,0.0,0.0,,,,,0,NOT_APPLICABLE,,,5.0,99.99999999999999,"[{""K_app_or_common_reference_MPa_sqrt_m"":23.512191883608768,""K_effective_local_equivalent_MPa_sqrt_m"":14.490900083748166,""K_native_MPa_sqrt_m"":23.512191883608768,""K_shield_MPa_sqrt_m"":NaN,""K_shield_status"":""NOT_REPRESENTED_IN_ZEROD_PREDICTIVE_STATE"",""backstress_Pa"":5476985710.937532,""chi_ret_max"":2458.152016960481,""chi_taylor_completion_max"":3822.265825986722,""encounter_rate_s_by_system"":[59931417088.340294,59861976807.4697],""event_index"":0,""event_opening_m"":1.1827255190705285e-05,""event_time_s"":496.74471800962175,""extension_before_m"":0.0,""front_width_m"":2.1937085478872276e-07,""mobile_density_m2"":6319249999817516.0,""native_KJ_MPa_sqrt_m"":23.512191883608768,""onset_ordinal"":0,""peierls_rate_s_by_system"":[13085110393.00573,13069949167.307137],""peierls_velocity_m_s_by_system"":[64.18614909748952,64.11177901852474],""physical_avalanche_index"":0,""qualified_G_J_per_m2"":null,""reload_opening_m"":null,""resolved_emission_drive_Pa_by_system"":[5479453070.015543,5475631016.615484],""retained_density_m2"":4065668701970851.0,""retained_equilibrium_fraction_max"":0.3916756334582175,""retention_encounter_time_s_min"":1.668573927637948e-11,""source_multiplicity"":89104.7975342577,""source_opening_stress_Pa"":5781032724.479805,""taylor_completion_rate_s_by_system"":[93081463899.91132,93081463899.91132],""taylor_completion_time_s_min"":1.0743277534561344e-11,""timescale_source"":""ZEROD_PERSISTENT_V913_SOURCE_OWNED_RATES"",""tip_radius_m"":2.632664460984623e-06,""transport_distance_m"":2.632664460984623e-06,""transport_time_s_min"":4.101608365670894e-08}]",[99.99999999999999],"[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999999999999986]","[23.512191883608768,23.365200204223402,23.178666863820585,23.00180250946847,22.825125121542467,22.648808269220908,22.497422345580546,22.345909435900555,22.194346521287642,22.04276033771799,21.891166241636196,21.780700861645975,21.670234033596667,21.559766571892276,21.44929881271824,21.338830904023386,21.230366386486356,21.121901822876357,21.013437231565785,20.904972622819727]",MODEL_NATIVE_TRAJECTORY_NOT_RESISTANCE,2008666,NUMERIC_REPRODUCTION_PASS,23.512191883608768,0.0,1.0
FEMCZM,weak-T,oneD_v2_focused_weak_T_0016,300.0,100.0,TARGET_RIGHT_CENSORED,23,2,1,0.9565217391304348,5.660917597111318,25.87925431521108,25.87925431521108,39.54734800372116,1504.7376359374052,3513.920187555932,4.3478260869565215,2.7806925446768127,99.99999999999999,24.07763275780286,6.548156105372515,10.096343477223195,0.11902188431439918,1542860.4606806166,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2,PRE_EVENT_RELOAD_SEPARATED_ONLY,RIGHT_CENSORED_NOT_PHYSICAL_ARREST,25.87925431521108,39.54734800372116,13.66809368851008,0.5281486677333036,1504.7376359374052,3513.920187555932,2009.1825516185268,1.3352377873946562,1,NONDECREASING,2.9773102480223628,2.9773102480223628,14.445710426634236,97.70265990437511,"[{""K_app_or_common_reference_MPa_sqrt_m"":25.87925431521108,""K_effective_local_equivalent_MPa_sqrt_m"":25.791367000085817,""K_native_MPa_sqrt_m"":25.87925431521108,""K_shield_MPa_sqrt_m"":NaN,""K_shield_status"":""NOT_REPRESENTED_IN_ZEROD_PREDICTIVE_STATE"",""backstress_Pa"":354018435.186574,""chi_ret_max"":204.8293343693195,""chi_taylor_completion_max"":22317.12718138332,""encounter_rate_s_by_system"":[1737663.8826507397,2107206.3014186495],""event_index"":0,""event_opening_m"":5.660917597111318e-06,""event_time_s"":237.75853907867554,""extension_before_m"":0.0,""front_width_m"":3.213333452235336e-06,""mobile_density_m2"":43028294158002.16,""native_KJ_MPa_sqrt_m"":25.87925431521108,""onset_ordinal"":0,""peierls_rate_s_by_system"":[379392.3927563443,460076.34083233937],""peierls_velocity_m_s_by_system"":[0.027260223737265225,0.03305755262037245],""physical_avalanche_index"":0,""qualified_G_J_per_m2"":1504.7376359374052,""reload_opening_m"":null,""resolved_emission_drive_Pa_by_system"":[4496036692.43219,4521914028.978253],""retained_density_m2"":395455292934.2324,""retained_equilibrium_fraction_max"":0.011007486244344838,""retention_encounter_time_s_min"":4.745619825295525e-07,""source_multiplicity"":499157.0838488788,""source_opening_stress_Pa"":10289266765.684492,""taylor_completion_rate_s_by_system"":[189326719.1782738,189326719.1782738],""taylor_completion_time_s_min"":5.281874657418957e-09,""timescale_source"":""ZEROD_PERSISTENT_V913_SOURCE_OWNED_RATES"",""tip_radius_m"":1.006826862542413e-06,""transport_distance_m"":3.213333452235336e-06,""transport_time_s_min"":9.720421499851286e-05},{""K_app_or_common_reference_MPa_sqrt_m"":39.54734800372116,""K_effective_local_equivalent_MPa_sqrt_m"":35.5436698683974,""K_native_MPa_sqrt_m"":39.54734800372116,""K_shield_MPa_sqrt_m"":NaN,""K_shield_status"":""NOT_REPRESENTED_IN_ZEROD_PREDICTIVE_STATE"",""backstress_Pa"":2090930637.6571238,""chi_ret_max"":713.949747751579,""chi_taylor_completion_max"":1623.2438277609313,""encounter_rate_s_by_system"":[81381329.72904451,81595408.2760918],""event_index"":1,""event_opening_m"":8.638227845133681e-06,""event_time_s"":362.80556949561446,""extension_before_m"":2.2973400956248734e-06,""front_width_m"":5.737920211174035e-07,""mobile_density_m2"":1051039467936394.9,""native_KJ_MPa_sqrt_m"":39.54734800372116,""onset_ordinal"":1,""peierls_rate_s_by_system"":[17768371.501452792,17815112.285451923],""peierls_velocity_m_s_by_system"":[0.22797495197760442,0.22857465398106186],""physical_avalanche_index"":1,""qualified_G_J_per_m2"":3513.920187555932,""reload_opening_m"":2.9773102480223627e-06,""resolved_emission_drive_Pa_by_system"":[6463232578.850646,6499507010.529564],""retained_density_m2"":462622072116814.5,""retained_equilibrium_fraction_max"":0.3060307416564104,""retention_encounter_time_s_min"":1.2255591596727253e-08,""source_multiplicity"":109595.15428412546,""source_opening_stress_Pa"":14179872711.134148,""taylor_completion_rate_s_by_system"":[185029466.84087056,185029466.84087056],""taylor_completion_time_s_min"":5.404544568352576e-09,""timescale_source"":""ZEROD_PERSISTENT_V913_SOURCE_OWNED_RATES"",""tip_radius_m"":1.2379702213728981e-06,""transport_distance_m"":2e-06,""transport_time_s_min"":8.749876529029794e-06}]","[2.2973400956248735,97.70265990437511]","[2.2973400956248735,14.445710426634236,5.816017190784763,6.393914092728454,7.411737402293026,2.7806925446768127,2.2973400956248735,2.3254087241028714,2.2973400956248735,2.2973400956248735,2.878185596960064,2.2973400956248735,4.0507185013565605,2.2973400956248735,6.355973901558717,7.741216566156046,3.0219212343925097,11.656139675441198,2.2973400956248735,2.2973400956248735,2.2973400956248735,4.288491312812733,0.1578119694781231]","[25.87925431521108,39.54734800372116,45.435622576354056,51.70841380409516,59.01233015464311,61.94164152450535,62.473430007944906,64.80149369648163,65.93101650726868,67.29946170286735,70.17840614467156,70.61148762855444,74.63189360498755,76.00612043130306,82.29372810219188,90.1313144701377,93.44874025784233,105.05082419349098,106.8231968370005,107.83629704717923,109.8243728579575,114.19709288488707,116.15622135269386]",MODEL_NATIVE_TRAJECTORY_NOT_RESISTANCE,2008666,NUMERIC_REPRODUCTION_PASS,25.87925431521108,0.0,2.0
FEMCZM,weak-T,oneD_v2_focused_weak_T_0016,1000.0,100.0,TARGET_RIGHT_CENSORED,23,2,1,0.9565217391304348,6.244042886672173,28.545049640314755,28.545049640314755,42.22971833406161,1830.7071253139418,4006.761862997216,4.3478260869565215,2.7806925446768127,99.99999999999999,24.66353616847727,9.330712560070447,12.371787933869237,0.09713379515979147,1285651.775399044,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2,PRE_EVENT_RELOAD_SEPARATED_ONLY,RIGHT_CENSORED_NOT_PHYSICAL_ARREST,28.545049640314755,42.22971833406161,13.684668693746854,0.4794060219261177,1830.7071253139418,4006.761862997216,2176.0547376832747,1.1886416497724126,1,NONDECREASING,2.980088369135899,2.980088369135899,14.445710426634236,97.70265990437511,"[{""K_app_or_common_reference_MPa_sqrt_m"":28.545049640314755,""K_effective_local_equivalent_MPa_sqrt_m"":20.394316396785026,""K_native_MPa_sqrt_m"":28.545049640314755,""K_shield_MPa_sqrt_m"":NaN,""K_shield_status"":""NOT_REPRESENTED_IN_ZEROD_PREDICTIVE_STATE"",""backstress_Pa"":4197686674.362337,""chi_ret_max"":1431.4839933189494,""chi_taylor_completion_max"":36044.69986791253,""encounter_rate_s_by_system"":[3421648722.5178413,3791558990.7149954],""event_index"":0,""event_opening_m"":6.244042886672173e-06,""event_time_s"":262.24980124023153,""extension_before_m"":0.0,""front_width_m"":2.86177610543049e-07,""mobile_density_m2"":5857360756364616.0,""native_KJ_MPa_sqrt_m"":28.545049640314755,""onset_ordinal"":0,""peierls_rate_s_by_system"":[747064785.6405109,827829048.0261537],""peierls_velocity_m_s_by_system"":[4.780561624841672,5.297382308724421],""physical_avalanche_index"":0,""qualified_G_J_per_m2"":1830.7071253139418,""reload_opening_m"":null,""resolved_emission_drive_Pa_by_system"":[4188770147.965568,4210852696.026914],""retained_density_m2"":242822408187143.75,""retained_equilibrium_fraction_max"":0.042152547543676935,""retention_encounter_time_s_min"":2.6374375354540495e-10,""source_multiplicity"":86497.90770753885,""source_opening_stress_Pa"":8136155090.561748,""taylor_completion_rate_s_by_system"":[86156954483.73918,86156954483.73918],""taylor_completion_time_s_min"":1.1606724100127459e-11,""timescale_source"":""ZEROD_PERSISTENT_V913_SOURCE_OWNED_RATES"",""tip_radius_m"":1.959039983292816e-06,""transport_distance_m"":2e-06,""transport_time_s_min"":3.775449615381051e-07},{""K_app_or_common_reference_MPa_sqrt_m"":42.22971833406161,""K_effective_local_equivalent_MPa_sqrt_m"":25.904050291427115,""K_native_MPa_sqrt_m"":42.22971833406161,""K_shield_MPa_sqrt_m"":NaN,""K_shield_status"":""NOT_REPRESENTED_IN_ZEROD_PREDICTIVE_STATE"",""backstress_Pa"":5518749613.701946,""chi_ret_max"":2500.4214301914512,""chi_taylor_completion_max"":5590.429514653523,""encounter_rate_s_by_system"":[37892894676.110756,38247684579.02806],""event_index"":1,""event_opening_m"":9.224131255808072e-06,""event_time_s"":387.413512743939,""extension_before_m"":2.2973400956248734e-06,""front_width_m"":2.1771079396587826e-07,""mobile_density_m2"":7277909094952962.0,""native_KJ_MPa_sqrt_m"":42.22971833406161,""onset_ordinal"":1,""peierls_rate_s_by_system"":[8273335322.883815,8350798284.241019],""peierls_velocity_m_s_by_system"":[40.275931233203096,40.653033427539825],""physical_avalanche_index"":1,""qualified_G_J_per_m2"":4006.761862997216,""reload_opening_m"":2.980088369135899e-06,""resolved_emission_drive_Pa_by_system"":[5508466387.342703,5537361555.909016],""retained_density_m2"":3266061484014280.5,""retained_equilibrium_fraction_max"":0.3110366286900052,""retention_encounter_time_s_min"":2.61453735306194e-11,""source_multiplicity"":89270.43096518949,""source_opening_stress_Pa"":10334220894.89533,""taylor_completion_rate_s_by_system"":[84720741165.92699,84720741165.92699],""taylor_completion_time_s_min"":1.180348502902593e-11,""timescale_source"":""ZEROD_PERSISTENT_V913_SOURCE_OWNED_RATES"",""tip_radius_m"":2.6576697936963877e-06,""transport_distance_m"":2.6576697936963877e-06,""transport_time_s_min"":6.537445227632107e-08}]","[2.2973400956248735,97.70265990437511]","[2.2973400956248735,14.445710426634236,5.816017190784763,6.393914092728454,7.411737402293026,2.7806925446768127,2.2973400956248735,2.3254087241028714,2.2973400956248735,2.2973400956248735,2.878185596960064,2.2973400956248735,4.0507185013565605,2.2973400956248735,6.355973901558717,7.741216566156046,3.0219212343925097,11.656139675441198,2.2973400956248735,2.2973400956248735,2.2973400956248735,4.288491312812733,0.1578119694781231]","[28.545049640314755,42.22971833406161,48.141844723342885,54.42440770833941,61.73861526669648,64.67953288484479,65.21567573303435,67.54733689111161,68.68050112489487,70.05254379003411,72.93508570137891,73.37245698199976,77.39605829069036,78.77591919422319,85.06672219736946,92.91314898405597,96.2413419015612,107.84746504177213,109.63509722635511,110.65120498075734,112.64228833575908,117.01801590691214,118.98275861846972]",MODEL_NATIVE_TRAJECTORY_NOT_RESISTANCE,2008666,NEW_TEMPERATURE_POINT,,,
FEMCZM,weak-T,oneD_v2_focused_weak_T_0016,1200.0,100.0,TARGET_RIGHT_CENSORED,23,2,1,0.9565217391304348,5.619449315298871,25.689679358036862,25.689679358036862,39.372087691138276,1482.7728798692506,3482.8442160132245,4.3478260869565215,2.7806925446768127,99.99999999999999,24.039351088140513,10.46384773183761,13.186375912405731,0.09113391209946581,1285651.775399044,SOURCE_NORMALIZED_DRIVE+V913_ZEROD_IMPLICIT_BACKSTRESS_V2,PRE_EVENT_RELOAD_SEPARATED_ONLY,RIGHT_CENSORED_NOT_PHYSICAL_ARREST,25.689679358036862,39.372087691138276,13.682408333101414,0.5326033128872414,1482.7728798692506,3482.8442160132245,2000.071336143974,1.3488723480836378,1,NONDECREASING,2.980496860172464,2.980496860172464,14.445710426634236,97.70265990437511,"[{""K_app_or_common_reference_MPa_sqrt_m"":25.689679358036862,""K_effective_local_equivalent_MPa_sqrt_m"":19.136327363424734,""K_native_MPa_sqrt_m"":25.689679358036862,""K_shield_MPa_sqrt_m"":NaN,""K_shield_status"":""NOT_REPRESENTED_IN_ZEROD_PREDICTIVE_STATE"",""backstress_Pa"":3839103352.6758404,""chi_ret_max"":1309.305798072775,""chi_taylor_completion_max"":115303.6460444037,""encounter_rate_s_by_system"":[1079283468.8247468,1241259613.171975],""event_index"":0,""event_opening_m"":5.619449315298871e-06,""event_time_s"":236.01687124255272,""extension_before_m"":0.0,""front_width_m"":3.128823452409923e-07,""mobile_density_m2"":5042417756155056.0,""native_KJ_MPa_sqrt_m"":25.689679358036862,""onset_ordinal"":0,""peierls_rate_s_by_system"":[235645076.00581205,271010095.43615115],""peierls_velocity_m_s_by_system"":[1.6486346740591722,1.896057613124512],""physical_avalanche_index"":0,""qualified_G_J_per_m2"":1482.7728798692506,""reload_opening_m"":null,""resolved_emission_drive_Pa_by_system"":[3832467468.268295,3852937461.311412],""retained_density_m2"":60076510901289.34,""retained_equilibrium_fraction_max"":0.01289110705535467,""retention_encounter_time_s_min"":8.056332369056556e-10,""source_multiplicity"":86997.7241095779,""source_opening_stress_Pa"":7634290076.872998,""taylor_completion_rate_s_by_system"":[95046794457.12482,95046794457.12482],""taylor_completion_time_s_min"":1.0521133360800458e-11,""timescale_source"":""ZEROD_PERSISTENT_V913_SOURCE_OWNED_RATES"",""tip_radius_m"":1.802188374451701e-06,""transport_distance_m"":2e-06,""transport_time_s_min"":1.0548202682007122e-06},{""K_app_or_common_reference_MPa_sqrt_m"":39.372087691138276,""K_effective_local_equivalent_MPa_sqrt_m"":24.86379571180151,""K_native_MPa_sqrt_m"":39.372087691138276,""K_shield_MPa_sqrt_m"":NaN,""K_shield_status"":""NOT_REPRESENTED_IN_ZEROD_PREDICTIVE_STATE"",""backstress_Pa"":5262853053.682595,""chi_ret_max"":2249.805775007572,""chi_taylor_completion_max"":3837.6270479891136,""encounter_rate_s_by_system"":[54716853650.36373,55483043356.47569],""event_index"":1,""event_opening_m"":8.599946175471335e-06,""event_time_s"":361.197739369796,""extension_before_m"":2.2973400956248734e-06,""front_width_m"":2.2829119224018085e-07,""mobile_density_m2"":6034307745895044.0,""native_KJ_MPa_sqrt_m"":39.372087691138276,""onset_ordinal"":1,""peierls_rate_s_by_system"":[11946590038.369736,12113875868.966427],""peierls_velocity_m_s_by_system"":[60.98431064053712,61.83826235613989],""physical_avalanche_index"":1,""qualified_G_J_per_m2"":3482.8442160132245,""reload_opening_m"":2.980496860172464e-06,""resolved_emission_drive_Pa_by_system"":[5253466614.8510475,5281022983.829026],""retained_density_m2"":3554515037932878.5,""retained_equilibrium_fraction_max"":0.3728277627153115,""retention_encounter_time_s_min"":1.8023524657345335e-11,""source_multiplicity"":88319.75086724038,""source_opening_stress_Pa"":9919219360.701458,""taylor_completion_rate_s_by_system"":[93333780134.32782,93333780134.32782],""taylor_completion_time_s_min"":1.0714234423600761e-11,""timescale_source"":""ZEROD_PERSISTENT_V913_SOURCE_OWNED_RATES"",""tip_radius_m"":2.5075062820799466e-06,""transport_distance_m"":2.5075062820799466e-06,""transport_time_s_min"":4.05494298600869e-08}]","[2.2973400956248735,97.70265990437511]","[2.2973400956248735,14.445710426634236,5.816017190784763,6.393914092728454,7.411737402293026,2.7806925446768127,2.2973400956248735,2.3254087241028714,2.2973400956248735,2.2973400956248735,2.878185596960064,2.2973400956248735,4.0507185013565605,2.2973400956248735,6.355973901558717,7.741216566156046,3.0219212343925097,11.656139675441198,2.2973400956248735,2.2973400956248735,2.2973400956248735,4.288491312812733,0.1578119694781231]","[25.689679358036862,39.372087691138276,45.25880383733237,51.530956599455315,58.83420054460231,61.76275358714505,62.29425756575,64.62208620335842,65.75137109139285,67.11958123606323,69.99829062693912,70.43109182472256,74.4512890250132,75.82514773283177,82.11254662757811,89.94955538156273,93.26627766814633,104.86809769084971,106.63947330874043,107.65237701244327,109.6402563167456,114.01277983719928,115.97154148238522]",MODEL_NATIVE_TRAJECTORY_NOT_RESISTANCE,2008666,NUMERIC_REPRODUCTION_PASS,25.689679358036862,0.0,2.0
