material_class,candidate_role,candidate_id,option_key,temperature_K,hazard_seed,target_um,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_reaction_N_per_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_K_app_or_common_reference_MPa_sqrt_m,pre_event_K_native_MPa_sqrt_m,pre_event_K_shield_MPa_sqrt_m,pre_event_K_effective_local_equivalent_MPa_sqrt_m,pre_event_source_opening_stress_Pa,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,pre_event_tip_radius_um,pre_event_front_width_um,pre_event_backstress_GPa,pre_event_mobile_count,pre_event_retained_count,pre_event_source_multiplicity,pre_event_resolved_shears_Pa_json,pre_event_opening_tensor_Pa_json,pre_event_channel_tensors_Pa_json,pre_event_peierls_rate_max_s,pre_event_encounter_rate_max_s,pre_event_taylor_completion_rate_max_s,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_file,source_steps_sha256,source_tensor_audit_file,source_tensor_audit_sha256,source_process_zone_state_availability,in_avalanche_drive_interpretation,onset_role,resistance_candidate_policy
DBTT,CONTROL,v913_zeroD_sobol_0202500,oneD_v2_DBTT_control,1100.0,1008666,100.0,0,0,175,1372.7231674048933,3.268388493821179e-05,7119852.883936919,6926.217735438456,55.50968532085477,55.50968532085477,55.50968532085477,-3.726714083983024,20.08995158829768,8014731099.789861,0.0,2.931106565679095,2.931106565679095,7.634485073185825,0.15055173032887342,7.981595613481321,0.0,25263.98741143706,1505.547319142136,"[3209360357.202898, -3200766804.922176]","[[-206359143.81027782, -9432596.036016915], [-9432596.036016915, 6410296661.54227]]","[[[-43422521.86583167, 57638881.866366], [57638881.866366, 6375298192.539965]], [[-40133856.0102214, -69416183.19969718], [-69416183.19969718, 6361399753.83413]]]",1100313261519.4668,5039570246132.836,2.0,7.052843248882937,1.679248392590969e-07,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_control/T1100K_seed1008666/steps_1100K.csv,05bb27effde5a6c801b859cbe933db75f1994f39b543e81de2e70bf90e4e5ad8,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_control/T1100K_seed1008666/anisotropic_emission_audit_v10174.json,722306de9eea968d909f5998722d272190f6cde353fc17e0864a2be4f2f5332b,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,INITIAL_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,CONTROL,v913_zeroD_sobol_0202500,oneD_v2_DBTT_control,1100.0,1008666,100.0,11,1,298,1551.202141662336,3.693338432529374e-05,8068846.064625057,5435.791276092953,49.17587333466602,49.17587333466602,49.17587333466602,-2.066736866308218,21.413342552421785,8542687708.880182,50.12934688319599,52.42668697882088,2.2973400956248953,5.273940598008174,0.18756333191676322,6.405633233709817,0.0,16223.151184216587,1295.7227413267585,"[4044595322.3765144, -3938079816.391708]","[[4572327976.485977, 93722907.6804718], [93722907.6804718, 10623179545.155691]]","[[[2446570466.2080026, -481513310.77625895], [-481513310.77625895, 10535761110.961033]], [[2677543211.2069745, 595720306.8796494], [595720306.8796494, 10553702843.99039]]]",53915349814453.95,246938942060508.62,98.0,0.327413838839675,7.795567591427908e-09,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_control/T1100K_seed1008666/steps_1100K.csv,05bb27effde5a6c801b859cbe933db75f1994f39b543e81de2e70bf90e4e5ad8,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_control/T1100K_seed1008666/anisotropic_emission_audit_v10174.json,722306de9eea968d909f5998722d272190f6cde353fc17e0864a2be4f2f5332b,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,REINITIATION_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,CONTROL,v913_zeroD_sobol_0202500,oneD_v2_DBTT_control,1200.0,1008666,100.0,0,0,169,1325.737578598484,3.156518044282111e-05,6876154.454486498,6460.190828793945,53.60969899353905,53.60969899353905,53.60969899353905,-3.594968126126936,19.730670448194154,7871398662.451733,0.0,2.931106565679095,2.931106565679095,7.382493136471924,0.15349429573592158,7.828549249998324,0.0,24370.398096570927,1484.308589491094,"[3099510323.5940146, -3091210911.5474153]","[[-199295879.9944279, -9109736.999869412], [-9109736.999869412, 6190884932.930075]]","[[[-41936255.147407554, 55666017.36830857], [55666017.36830857, 6157084392.040621]], [[-38760153.79517535, -67040205.058017515], [-67040205.058017515, 6143661669.299655]]]",2241488741653.9653,10266294485882.832,4.0,7.206555319472727,1.71584650463644e-07,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_control/T1200K_seed1008666/steps_1200K.csv,094173e51970ba6a20be012033ca75b7ba6a5cf65d48a19eb664585bfbbd80d6,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_control/T1200K_seed1008666/anisotropic_emission_audit_v10174.json,10832995a9758b36647b3717269fa9d9c7ba15bfcffadbf61cee6b9bf17c35de,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,INITIAL_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,CONTROL,v913_zeroD_sobol_0202500,oneD_v2_DBTT_control,1200.0,1008666,100.0,11,1,295,1500.171555869896,3.5718370377854694e-05,7803401.652006092,5084.02683715868,47.55811278900719,47.55811278900719,47.55811278900719,-2.004492188573747,20.952798090448578,8358957050.994339,50.12934688319599,52.42668697882088,2.2973400956248953,5.1518732432598355,0.19029960679941743,6.313495584989807,0.0,15722.435416894816,1284.197938078719,"[3911538473.72296, -3808527055.6454573]","[[4421910072.327336, 90639663.5611837], [90639663.5611837, 10273704089.56703]]","[[[2366084550.981453, -465672753.53628725], [-465672753.53628725, 10189161498.427374]], [[2589458883.0058575, 576122631.3659066], [576122631.3659066, 10206512994.296772]]]",56037218541349.2,256657362147071.2,100.0,0.3312327811213436,7.886494788616354e-09,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_control/T1200K_seed1008666/steps_1200K.csv,094173e51970ba6a20be012033ca75b7ba6a5cf65d48a19eb664585bfbbd80d6,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_control/T1200K_seed1008666/anisotropic_emission_audit_v10174.json,10832995a9758b36647b3717269fa9d9c7ba15bfcffadbf61cee6b9bf17c35de,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,REINITIATION_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,CONTROL,v913_zeroD_sobol_0202500,oneD_v2_DBTT_control,1100.0,1008666,300.0,0,0,175,1372.7231674048933,3.268388493821179e-05,7119852.883936919,6926.217735438456,55.50968532085477,55.50968532085477,55.50968532085477,-3.726714083983024,20.08995158829768,8014731099.789861,0.0,2.931106565679095,2.931106565679095,7.634485073185825,0.15055173032887342,7.981595613481321,0.0,25263.98741143706,1505.547319142136,"[3209360357.202898, -3200766804.922176]","[[-206359143.81027782, -9432596.036016915], [-9432596.036016915, 6410296661.54227]]","[[[-43422521.86583167, 57638881.866366], [57638881.866366, 6375298192.539965]], [[-40133856.0102214, -69416183.19969718], [-69416183.19969718, 6361399753.83413]]]",1100313261519.4668,5039570246132.836,2.0,7.052843248882937,1.679248392590969e-07,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_DBTT_control/T1100K_seed1008666/steps_1100K.csv,0991053a3c1df8f64f0040008d38dbcc608f5d82f2f0b519f03bce43cdd08e8e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_DBTT_control/T1100K_seed1008666/anisotropic_emission_audit_v10174.json,d63211d73e7c4cd31b00243541bdd337022c214117540a1fba04553fb914bec1,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,INITIAL_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,CONTROL,v913_zeroD_sobol_0202500,oneD_v2_DBTT_control,1100.0,1008666,300.0,11,1,298,1551.202141662336,3.693338432529374e-05,8068846.064625057,5435.791276092953,49.17587333466602,49.17587333466602,49.17587333466602,-2.066736866308218,21.413342552421785,8542687708.880182,50.12934688319599,52.42668697882088,2.2973400956248953,5.273940598008174,0.18756333191676322,6.405633233709817,0.0,16223.151184216587,1295.7227413267585,"[4044595322.3765144, -3938079816.391708]","[[4572327976.485977, 93722907.6804718], [93722907.6804718, 10623179545.155691]]","[[[2446570466.2080026, -481513310.77625895], [-481513310.77625895, 10535761110.961033]], [[2677543211.2069745, 595720306.8796494], [595720306.8796494, 10553702843.99039]]]",53915349814453.95,246938942060508.62,98.0,0.327413838839675,7.795567591427908e-09,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_DBTT_control/T1100K_seed1008666/steps_1100K.csv,0991053a3c1df8f64f0040008d38dbcc608f5d82f2f0b519f03bce43cdd08e8e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_DBTT_control/T1100K_seed1008666/anisotropic_emission_audit_v10174.json,d63211d73e7c4cd31b00243541bdd337022c214117540a1fba04553fb914bec1,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,REINITIATION_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,KINETIC_FINALIST,oneD_v2_dbtt_TP_6ca03f05fbae34e9,oneD_v2_DBTT_TP,600.0,1008666,100.0,0,0,85,576.3867951357249,1.3723495122279167e-05,2989524.241343125,1221.119759530215,23.30772174666948,23.30772174666948,23.30772174666948,-3.29849480798439e-41,23.307721746641477,9298435664.567213,0.0,2.931106565679095,2.931106565679095,1.0000000000024036,9.999999992009334,4.804219275008643e-06,7.377289485834806e-09,2.9991676716898183e-37,13098.721483540332,"[1347564443.17968, -1343956133.6708648]","[[-86647248.60192947, -3960611.963217585], [-3960611.963217585, 2691591747.2279186]]","[[[-18232494.948179707, 24201740.87756335], [24201740.87756335, 2676896391.4111805]], [[-16851631.26218765, -29146861.009614028], [-29146861.009614028, 2671060636.079542]]]",1.1733130946489723e-28,5.373918472113577e-28,4.0,0.4847572147499477,1.1541838446425492e-08,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T600K_seed1008666/steps_0600K.csv,07d9a1cdafa40005ec904aa6565f12597fb8303e4916425375f57a28bff79739,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T600K_seed1008666/anisotropic_emission_audit_v10174.json,04d24fe7f3e932c67e6f24823ca471a42065c25feee4bcef4df1adb68d7dbe7f,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,INITIAL_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,KINETIC_FINALIST,oneD_v2_dbtt_TP_6ca03f05fbae34e9,oneD_v2_DBTT_TP,600.0,1008666,100.0,11,1,205,726.9402500108268,1.7308101190733995e-05,3781305.3618090143,1193.7775654261247,23.04530189604681,23.04530189604681,23.04530189604681,-1.9522122463880237e-42,23.045301896043433,9193745290.947027,50.12934688319599,52.42668697882088,2.2973400956248953,1.0000000000002929,9.999999999026617,1.6740897176853865e-06,9.396513852906055e-10,2.0996599863850173e-38,13098.721492704424,"[1895419723.7570753, -1845503335.3825407]","[[2142731210.257533, 43921389.8118859], [43921389.8118859, 4978343303.594018]]","[[[1146536933.2641723, -225651704.00301644], [-225651704.00301644, 4937376380.778323]], [[1254777748.8778665, 279172557.32740337], [279172557.32740337, 4945784419.642948]]]",1.1982181451254413e-28,5.487986670461317e-28,8.0,4.928084528036493,1.1733534590563187e-07,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T600K_seed1008666/steps_0600K.csv,07d9a1cdafa40005ec904aa6565f12597fb8303e4916425375f57a28bff79739,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T600K_seed1008666/anisotropic_emission_audit_v10174.json,04d24fe7f3e932c67e6f24823ca471a42065c25feee4bcef4df1adb68d7dbe7f,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,REINITIATION_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,KINETIC_FINALIST,oneD_v2_dbtt_TP_6ca03f05fbae34e9,oneD_v2_DBTT_TP,1100.0,1008666,100.0,0,0,175,1372.8036289810386,3.268580069002478e-05,7120270.211041588,6927.029713762617,55.512938997108144,55.512938997108144,55.512938997108144,-3.731605190665128,20.09810905948321,8017985459.946926,0.0,2.931106565679095,2.931106565679095,7.629183206725246,0.150611908532214,7.978405779403845,0.0,25293.1914633844,1505.1031485286173,"[3209548472.4754395, -3200954416.4873576]","[[-206371239.46245372, -9433148.923564296], [-9433148.923564296, 6410672398.315125]]","[[[-43425067.05821644, 57642260.34455506], [57642260.34455506, 6375671877.892662]], [[-40136208.43887391, -69420251.9993236], [-69420251.9993236, 6361772624.535841]]]",645480332669.2217,2956379417341.2163,2.0,7.216155174268579,1.7181321843496336e-07,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T1100K_seed1008666/steps_1100K.csv,b48131487d6c5c241831e000cf41cf27ed2bc5f05896cf95229e8a5a66c80801,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T1100K_seed1008666/anisotropic_emission_audit_v10174.json,0faf9caee18166adf4b4b6836b84c8d35bc8bbec373e4cd0c5471db9ec942c73,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,INITIAL_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,KINETIC_FINALIST,oneD_v2_dbtt_TP_6ca03f05fbae34e9,oneD_v2_DBTT_TP,1100.0,1008666,100.0,11,1,298,1551.4415128855117,3.6939083640131245e-05,8070091.195417638,5437.469036026174,49.18346182918566,49.18346182918566,49.18346182918566,-2.063607018276279,21.403821015757508,8538889165.330409,50.12934688319599,52.42668697882088,2.2973400956248953,5.280263142962405,0.18742480083638946,6.410369516546452,0.0,16201.860420027677,1296.3179433541666,"[4045219457.493123, -3938687514.742099]","[[4573033547.804564, 93737370.37778662], [93737370.37778662, 10624818843.744473]]","[[[2446948004.7307725, -481587614.71581674], [-481587614.71581674, 10537386919.717018]], [[2677956391.911383, 595812234.4851484], [595812234.4851484, 10555331421.39558]]]",31628536300791.816,144862591449719.66,98.0,0.3401338750099967,8.09842559545027e-09,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T1100K_seed1008666/steps_1100K.csv,b48131487d6c5c241831e000cf41cf27ed2bc5f05896cf95229e8a5a66c80801,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T1100K_seed1008666/anisotropic_emission_audit_v10174.json,0faf9caee18166adf4b4b6836b84c8d35bc8bbec373e4cd0c5471db9ec942c73,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,REINITIATION_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,KINETIC_FINALIST,oneD_v2_dbtt_TP_6ca03f05fbae34e9,oneD_v2_DBTT_TP,1200.0,1008666,100.0,0,0,169,1325.729064912646,3.1564977736015473e-05,6876110.296864554,6460.107856327227,53.609354720175766,53.609354720175766,53.609354720175766,-3.5950583565567347,19.730834975481972,7871464299.343124,0.0,2.931106565679095,2.931106565679095,7.382275201241104,0.15349691577876565,7.828415592797177,0.0,24370.948186602356,1484.2901072769894,"[3099490419.0083942, -3091191060.2593613]","[[-199294600.14648834, -9109678.498519538], [-9109678.498519538, 6190845176.005157]]","[[[-41935985.83913427, 55665659.88957977], [55665659.88957977, 6157044852.177654]], [[-38759904.883339055, -67039774.535978615], [-67039774.535978615, 6143622215.635384]]]",1363119985358.0618,6243257407107.039,4.0,7.125909995693519,1.6966452370698748e-07,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T1200K_seed1008666/steps_1200K.csv,e08fbd278985839d9a750a25fcac149f34dd2dfe95dfa0ef18676fa067d16755,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T1200K_seed1008666/anisotropic_emission_audit_v10174.json,51775bb2f86fe375e17005e188b52719e96e3ddb86a84cba5fb795a47c268fa5,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,INITIAL_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,KINETIC_FINALIST,oneD_v2_dbtt_TP_6ca03f05fbae34e9,oneD_v2_DBTT_TP,1200.0,1008666,100.0,11,1,292,1500.0772519911534,3.571612504740849e-05,7802911.11408043,5083.387672419033,47.55512318792853,47.55512318792853,47.55512318792853,-2.0039618625702533,20.953106059960767,8359079913.053827,50.12934688319599,52.42668697882088,2.2973400956248953,5.151074124171441,0.19031791647767757,6.312887968459665,0.0,15718.641288380724,1284.1222830877516,"[3911292586.345301, -3808287643.7780414]","[[4421632101.93813, 90633965.7649509], [90633965.7649509, 10273058263.334097]]","[[[2365935814.0255265, -465643480.3863519], [-465643480.3863519, 10188520986.71613]], [[2589296104.2786164, 576086415.108803], [576086415.108803, 10205871391.8347]]]",34077999633951.56,156081435177676.1,100.0,0.35283884521822984,8.400924886155876e-09,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T1200K_seed1008666/steps_1200K.csv,e08fbd278985839d9a750a25fcac149f34dd2dfe95dfa0ef18676fa067d16755,/private/tmp/oneD-v2-taylor-peierls-pf-runs/oneD_v2_DBTT_TP/T1200K_seed1008666/anisotropic_emission_audit_v10174.json,51775bb2f86fe375e17005e188b52719e96e3ddb86a84cba5fb795a47c268fa5,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,REINITIATION_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,KINETIC_FINALIST,oneD_v2_dbtt_TP_6ca03f05fbae34e9,oneD_v2_DBTT_TP,1100.0,1008666,300.0,0,0,175,1372.8036289810386,3.268580069002478e-05,7120270.211041588,6927.029713762617,55.512938997108144,55.512938997108144,55.512938997108144,-3.731605190665128,20.09810905948321,8017985459.946926,0.0,2.931106565679095,2.931106565679095,7.629183206725246,0.150611908532214,7.978405779403845,0.0,25293.1914633844,1505.1031485286173,"[3209548472.4754395, -3200954416.4873576]","[[-206371239.46245372, -9433148.923564296], [-9433148.923564296, 6410672398.315125]]","[[[-43425067.05821644, 57642260.34455506], [57642260.34455506, 6375671877.892662]], [[-40136208.43887391, -69420251.9993236], [-69420251.9993236, 6361772624.535841]]]",645480332669.2217,2956379417341.2163,2.0,7.216155174268579,1.7181321843496336e-07,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_DBTT_TP/T1100K_seed1008666/steps_1100K.csv,6749ec06b97a22d1cfe02387c2bc74ef5532d0ebbcabc7237d49c4379470a665,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_DBTT_TP/T1100K_seed1008666/anisotropic_emission_audit_v10174.json,60ebe9e2545b2b2b13db6188cfdef684ff70aa036a166171b51881ccc28a3f2e,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,INITIAL_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
DBTT,KINETIC_FINALIST,oneD_v2_dbtt_TP_6ca03f05fbae34e9,oneD_v2_DBTT_TP,1100.0,1008666,300.0,11,1,298,1551.4415128855117,3.6939083640131245e-05,8070091.195417638,5437.469036026174,49.18346182918566,49.18346182918566,49.18346182918566,-2.063607018276279,21.403821015757508,8538889165.330409,50.12934688319599,52.42668697882088,2.2973400956248953,5.280263142962405,0.18742480083638946,6.410369516546452,0.0,16201.860420027677,1296.3179433541666,"[4045219457.493123, -3938687514.742099]","[[4573033547.804564, 93737370.37778662], [93737370.37778662, 10624818843.744473]]","[[[2446948004.7307725, -481587614.71581674], [-481587614.71581674, 10537386919.717018]], [[2677956391.911383, 595812234.4851484], [595812234.4851484, 10555331421.39558]]]",31628536300791.816,144862591449719.66,98.0,0.3401338750099967,8.09842559545027e-09,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_DBTT_TP/T1100K_seed1008666/steps_1100K.csv,6749ec06b97a22d1cfe02387c2bc74ef5532d0ebbcabc7237d49c4379470a665,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_DBTT_TP/T1100K_seed1008666/anisotropic_emission_audit_v10174.json,60ebe9e2545b2b2b13db6188cfdef684ff70aa036a166171b51881ccc28a3f2e,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,REINITIATION_ONSET_PRE_EVENT,RELOAD_SEPARATED_PRE_EVENT_ONLY
