candidate_id,target_class,parent_control_id,search_stage,search_method,canonical_parameter_json,full_material_sha256,cleavage_barrier_sha256,emission_barrier_sha256,taylor_peierls_subvector_sha256,peierls_H0_eV,peierls_activation_entropy_kB,peierls_exp_a,peierls_exp_n,taylor_H0_eV,taylor_activation_entropy_kB,taylor_exp_a,taylor_exp_n,taylor_corr_rho_c_m2,taylor_corr_scale
oneD_v2_peak_TP_a46e700eb110a4ef,Peak,v913_zeroD_sobol_0242980,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.687256144359708,""cleave_G00_eV"":4.011803912930191,""cleave_exp_a"":1.3227705595549195,""cleave_exp_n"":1.2558047282509506,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.0081468212408944,""cleave_sT_GPa_per_K"":-0.0012099820682778,""cleave_sigc0_GPa"":7.349638969637454,""emit_G00_eV"":2.0446315124630927,""emit_exp_a"":0.0858719444833695,""emit_exp_n"":1.1423492641188204,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.000941995373927,""emit_sT_GPa_per_K"":0.0013325903080403,""emit_sigc0_GPa"":7.205215461552143,""peierls_H0_eV"":7.131273516148367,""peierls_activation_entropy_kB"":-50.02423208491137,""peierls_exp_a"":1.8984251869564137,""peierls_exp_n"":1.028383325082022,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.4102520844479966e+16,""taylor_H0_eV"":0.7484330377019666,""taylor_activation_entropy_kB"":49.21860737372184,""taylor_corr_rho_c_m2"":170661868010064.72,""taylor_corr_scale"":0.23025458879492497,""taylor_exp_a"":1.0522220278134562,""taylor_exp_n"":1.0787620505493745,""taylor_nu0_s"":100000000000.0}",a46e700eb110a4efdf4bcb504403e48ba72ff838136229beb3e3b61c77ec98cb,50ead03bdc1dc5240eb2fea00eda4bcd24535887379f356a3105f3405852ed76,8197ce770333504c47b05ecaeb7497cf66ae6399cd8524360e3146bf2a9cc1f6,4c673f2b64bc585529b74f63963a7f2264db67f248992d6602ffe48325d864f5,7.131273516148367,-50.02423208491137,1.8984251869564137,1.028383325082022,0.7484330377019666,49.21860737372184,1.0522220278134562,1.0787620505493745,170661868010064.72,0.23025458879492497
oneD_v2_peak_TP_b939e94f9aeb3e70,Peak,v913_zeroD_sobol_0242980,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.687256144359708,""cleave_G00_eV"":4.011803912930191,""cleave_exp_a"":1.3227705595549195,""cleave_exp_n"":1.2558047282509506,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.0081468212408944,""cleave_sT_GPa_per_K"":-0.0012099820682778,""cleave_sigc0_GPa"":7.349638969637454,""emit_G00_eV"":2.0446315124630927,""emit_exp_a"":0.0858719444833695,""emit_exp_n"":1.1423492641188204,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.000941995373927,""emit_sT_GPa_per_K"":0.0013325903080403,""emit_sigc0_GPa"":7.205215461552143,""peierls_H0_eV"":3.0022030731111853,""peierls_activation_entropy_kB"":-55.933602701381254,""peierls_exp_a"":0.4480051788289172,""peierls_exp_n"":1.7150869496204322,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.4102520844479966e+16,""taylor_H0_eV"":2.503317393198685,""taylor_activation_entropy_kB"":-1.6833300327524547,""taylor_corr_rho_c_m2"":9784632707300.787,""taylor_corr_scale"":1.837473592664399,""taylor_exp_a"":0.9907508033653868,""taylor_exp_n"":0.9004037239062788,""taylor_nu0_s"":100000000000.0}",b939e94f9aeb3e705fec64a5f1ca6cd4bb8bc185c9761bb72840fd2377784e4c,50ead03bdc1dc5240eb2fea00eda4bcd24535887379f356a3105f3405852ed76,8197ce770333504c47b05ecaeb7497cf66ae6399cd8524360e3146bf2a9cc1f6,f9649b9c3c249219890116c0b37359dbceccbbaa1b56743a2d1f6cc93b9e953d,3.0022030731111853,-55.933602701381254,0.4480051788289172,1.7150869496204322,2.503317393198685,-1.6833300327524547,0.9907508033653868,0.9004037239062788,9784632707300.787,1.837473592664399
oneD_v2_peak_TP_c512d61e19550715,Peak,v913_zeroD_sobol_0242980,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.687256144359708,""cleave_G00_eV"":4.011803912930191,""cleave_exp_a"":1.3227705595549195,""cleave_exp_n"":1.2558047282509506,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.0081468212408944,""cleave_sT_GPa_per_K"":-0.0012099820682778,""cleave_sigc0_GPa"":7.349638969637454,""emit_G00_eV"":2.0446315124630927,""emit_exp_a"":0.0858719444833695,""emit_exp_n"":1.1423492641188204,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.000941995373927,""emit_sT_GPa_per_K"":0.0013325903080403,""emit_sigc0_GPa"":7.205215461552143,""peierls_H0_eV"":2.677719569845301,""peierls_activation_entropy_kB"":-49.02501388614082,""peierls_exp_a"":0.48591091320503293,""peierls_exp_n"":1.181919825237974,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.4102520844479966e+16,""taylor_H0_eV"":0.6965126162622233,""taylor_activation_entropy_kB"":-13.241540411438553,""taylor_corr_rho_c_m2"":4.1430392147666904e+16,""taylor_corr_scale"":0.1860136357110452,""taylor_exp_a"":0.5788535215307501,""taylor_exp_n"":1.3987349767399944,""taylor_nu0_s"":100000000000.0}",c512d61e19550715897aea0668ddead59941688dbce51821a7365d319a7c8cdb,50ead03bdc1dc5240eb2fea00eda4bcd24535887379f356a3105f3405852ed76,8197ce770333504c47b05ecaeb7497cf66ae6399cd8524360e3146bf2a9cc1f6,759e6f8a4543cd03714656d5259a5fc27bba375f8361ca70b9af024ab65c8f50,2.677719569845301,-49.02501388614082,0.48591091320503293,1.181919825237974,0.6965126162622233,-13.241540411438553,0.5788535215307501,1.3987349767399944,4.1430392147666904e+16,0.1860136357110452
oneD_v2_peak_TP_e4ec8154667ac3f2,Peak,v913_zeroD_sobol_0242980,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.687256144359708,""cleave_G00_eV"":4.011803912930191,""cleave_exp_a"":1.3227705595549195,""cleave_exp_n"":1.2558047282509506,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.0081468212408944,""cleave_sT_GPa_per_K"":-0.0012099820682778,""cleave_sigc0_GPa"":7.349638969637454,""emit_G00_eV"":2.0446315124630927,""emit_exp_a"":0.0858719444833695,""emit_exp_n"":1.1423492641188204,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.000941995373927,""emit_sT_GPa_per_K"":0.0013325903080403,""emit_sigc0_GPa"":7.205215461552143,""peierls_H0_eV"":9.781682715215743,""peierls_activation_entropy_kB"":-41.884856814630794,""peierls_exp_a"":0.22993638338789157,""peierls_exp_n"":1.3857947555913535,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.4102520844479966e+16,""taylor_H0_eV"":0.6718917480994603,""taylor_activation_entropy_kB"":18.086097320678554,""taylor_corr_rho_c_m2"":925925795341812.0,""taylor_corr_scale"":0.3241063960707151,""taylor_exp_a"":0.9207953647309017,""taylor_exp_n"":0.5696151578478056,""taylor_nu0_s"":100000000000.0}",e4ec8154667ac3f211ef225272b735a3130bc590dd795dba21def026ee844153,50ead03bdc1dc5240eb2fea00eda4bcd24535887379f356a3105f3405852ed76,8197ce770333504c47b05ecaeb7497cf66ae6399cd8524360e3146bf2a9cc1f6,78575f3a8f5f35f95e0f94b115b33bd8d66863116cf7e7eca7ccaecbc30b950b,9.781682715215743,-41.884856814630794,0.22993638338789157,1.3857947555913535,0.6718917480994603,18.086097320678554,0.9207953647309017,0.5696151578478056,925925795341812.0,0.3241063960707151
oneD_v2_peak_TP_fb712b4db7f9cae4,Peak,v913_zeroD_sobol_0242980,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.687256144359708,""cleave_G00_eV"":4.011803912930191,""cleave_exp_a"":1.3227705595549195,""cleave_exp_n"":1.2558047282509506,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.0081468212408944,""cleave_sT_GPa_per_K"":-0.0012099820682778,""cleave_sigc0_GPa"":7.349638969637454,""emit_G00_eV"":2.0446315124630927,""emit_exp_a"":0.0858719444833695,""emit_exp_n"":1.1423492641188204,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.000941995373927,""emit_sT_GPa_per_K"":0.0013325903080403,""emit_sigc0_GPa"":7.205215461552143,""peierls_H0_eV"":7.875876626631843,""peierls_activation_entropy_kB"":-47.28768652374537,""peierls_exp_a"":0.9838723576085869,""peierls_exp_n"":1.50889182365175,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.4102520844479966e+16,""taylor_H0_eV"":2.438523540304244,""taylor_activation_entropy_kB"":48.30311665445171,""taylor_corr_rho_c_m2"":8477020800221.15,""taylor_corr_scale"":0.14282255622467352,""taylor_exp_a"":0.5506520241319668,""taylor_exp_n"":0.6355615199194113,""taylor_nu0_s"":100000000000.0}",fb712b4db7f9cae4a7bc0d2688e904edb998e21d6624f83757dffced08b1310b,50ead03bdc1dc5240eb2fea00eda4bcd24535887379f356a3105f3405852ed76,8197ce770333504c47b05ecaeb7497cf66ae6399cd8524360e3146bf2a9cc1f6,f769ac7cd35ef9cc85493882992ad8d2ca6be0306097daf160706d4f1060d56a,7.875876626631843,-47.28768652374537,0.9838723576085869,1.50889182365175,2.438523540304244,48.30311665445171,0.5506520241319668,0.6355615199194113,8477020800221.15,0.14282255622467352
oneD_v2_peak_TP_fd54262dfa5dcfc0,Peak,v913_zeroD_sobol_0242980,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.687256144359708,""cleave_G00_eV"":4.011803912930191,""cleave_exp_a"":1.3227705595549195,""cleave_exp_n"":1.2558047282509506,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.0081468212408944,""cleave_sT_GPa_per_K"":-0.0012099820682778,""cleave_sigc0_GPa"":7.349638969637454,""emit_G00_eV"":2.0446315124630927,""emit_exp_a"":0.0858719444833695,""emit_exp_n"":1.1423492641188204,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.000941995373927,""emit_sT_GPa_per_K"":0.0013325903080403,""emit_sigc0_GPa"":7.205215461552143,""peierls_H0_eV"":5.201713246648907,""peierls_activation_entropy_kB"":-51.272571246039945,""peierls_exp_a"":0.7914789887095557,""peierls_exp_n"":1.8435113901574272,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.4102520844479966e+16,""taylor_H0_eV"":1.514634121773065,""taylor_activation_entropy_kB"":49.62597323453991,""taylor_corr_rho_c_m2"":5.048658963827588e+16,""taylor_corr_scale"":1.6868526506645987,""taylor_exp_a"":0.4999374499749951,""taylor_exp_n"":0.7764663297484417,""taylor_nu0_s"":100000000000.0}",fd54262dfa5dcfc0e600e028d2e04bbf7d3cc88a1d96e4a1724b6d75a851d380,50ead03bdc1dc5240eb2fea00eda4bcd24535887379f356a3105f3405852ed76,8197ce770333504c47b05ecaeb7497cf66ae6399cd8524360e3146bf2a9cc1f6,053d1575de97285ab9bde8a5c93bd121ccbeb9412630d9a0bad11ff5a6ced2e6,5.201713246648907,-51.272571246039945,0.7914789887095557,1.8435113901574272,1.514634121773065,49.62597323453991,0.4999374499749951,0.7764663297484417,5.048658963827588e+16,1.6868526506645987
v913_zeroD_sobol_0202500,DBTT,v913_zeroD_sobol_0202500,STAGE0_KINETIC_REGIME_MAP,HISTORICAL_CONTROL,"{""Tref_K"":481.33,""c_blunt"":2.929164256900549,""cleave_G00_eV"":2.357721022795886,""cleave_exp_a"":0.4968366474844515,""cleave_exp_n"":2.618804107885808,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0056085130451247,""cleave_sT_GPa_per_K"":-0.0012041387008503,""cleave_sigc0_GPa"":6.7501407796517015,""emit_G00_eV"":3.344896922819316,""emit_exp_a"":0.1572539726179093,""emit_exp_n"":0.5156166724395007,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.0061668124636635,""emit_sT_GPa_per_K"":-0.0052233074344694,""emit_sigc0_GPa"":2.7143102660775185,""peierls_H0_eV"":3.525720003992319,""peierls_activation_entropy_kB"":-36.33932862430811,""peierls_exp_a"":1.448395521938801,""peierls_exp_n"":1.871259921230376,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":523948859759023.8,""taylor_H0_eV"":1.4998139148950578,""taylor_activation_entropy_kB"":31.365934647619724,""taylor_corr_rho_c_m2"":22042481205294.297,""taylor_corr_scale"":1.2690231726199324,""taylor_exp_a"":0.7048910272121429,""taylor_exp_n"":0.5389550719410181,""taylor_nu0_s"":100000000000.0}",54104a30a31aa19517810249cb3ea42a346b92670ce3bd4f007110ba3babb1c2,ca51dcc632ec9d96dcda209413dbf3b7a914ecb488433a281d6359ddf663c156,75bc5a555c5412dfb9c8337c0c0686a3fdc3e9f5a4774cfe4671664f61a40186,bac6b3b793ca3ac8948d4edaae059dfa6c410218904ef1f2f482767f0b3ce247,3.525720003992319,-36.33932862430811,1.448395521938801,1.871259921230376,1.4998139148950578,31.365934647619724,0.7048910272121429,0.5389550719410181,22042481205294.297,1.2690231726199324
oneD_v2_dbtt_TP_14b54bd9bc90d181,DBTT,v913_zeroD_sobol_0202500,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.929164256900549,""cleave_G00_eV"":2.357721022795886,""cleave_exp_a"":0.4968366474844515,""cleave_exp_n"":2.618804107885808,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0056085130451247,""cleave_sT_GPa_per_K"":-0.0012041387008503,""cleave_sigc0_GPa"":6.7501407796517015,""emit_G00_eV"":3.344896922819316,""emit_exp_a"":0.1572539726179093,""emit_exp_n"":0.5156166724395007,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.0061668124636635,""emit_sT_GPa_per_K"":-0.0052233074344694,""emit_sigc0_GPa"":2.7143102660775185,""peierls_H0_eV"":2.550825880616673,""peierls_activation_entropy_kB"":17.999447152179556,""peierls_exp_a"":0.8937109238075837,""peierls_exp_n"":1.0604331473712694,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":523948859759023.8,""taylor_H0_eV"":0.6982663060269714,""taylor_activation_entropy_kB"":-14.275309330251773,""taylor_corr_rho_c_m2"":50980238008865.42,""taylor_corr_scale"":0.36849617381522765,""taylor_exp_a"":1.0299385484306467,""taylor_exp_n"":0.5535228729501208,""taylor_nu0_s"":100000000000.0}",14b54bd9bc90d181f94e5bb8cc73e315b675a4f2afc35e0bee981c39a4ef2d31,ca51dcc632ec9d96dcda209413dbf3b7a914ecb488433a281d6359ddf663c156,75bc5a555c5412dfb9c8337c0c0686a3fdc3e9f5a4774cfe4671664f61a40186,b4423d9f46b5c02f63a166625d51e33d78b441956da48f0a3ca513702447f5c8,2.550825880616673,17.999447152179556,0.8937109238075837,1.0604331473712694,0.6982663060269714,-14.275309330251773,1.0299385484306467,0.5535228729501208,50980238008865.42,0.36849617381522765
oneD_v2_dbtt_TP_2541edf147d2fd05,DBTT,v913_zeroD_sobol_0202500,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.929164256900549,""cleave_G00_eV"":2.357721022795886,""cleave_exp_a"":0.4968366474844515,""cleave_exp_n"":2.618804107885808,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0056085130451247,""cleave_sT_GPa_per_K"":-0.0012041387008503,""cleave_sigc0_GPa"":6.7501407796517015,""emit_G00_eV"":3.344896922819316,""emit_exp_a"":0.1572539726179093,""emit_exp_n"":0.5156166724395007,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.0061668124636635,""emit_sT_GPa_per_K"":-0.0052233074344694,""emit_sigc0_GPa"":2.7143102660775185,""peierls_H0_eV"":2.8991357589319686,""peierls_activation_entropy_kB"":11.274910542441589,""peierls_exp_a"":1.6786464897502749,""peierls_exp_n"":1.022712691857822,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":523948859759023.8,""taylor_H0_eV"":0.6776213919280148,""taylor_activation_entropy_kB"":51.38946913025366,""taylor_corr_rho_c_m2"":2.65755176218519e+16,""taylor_corr_scale"":0.6835863768010061,""taylor_exp_a"":0.8862560714515578,""taylor_exp_n"":1.3569440126695878,""taylor_nu0_s"":100000000000.0}",2541edf147d2fd052ea929729b44fae21e2e9cef02ec826090780f1c3ddde54e,ca51dcc632ec9d96dcda209413dbf3b7a914ecb488433a281d6359ddf663c156,75bc5a555c5412dfb9c8337c0c0686a3fdc3e9f5a4774cfe4671664f61a40186,ed3468ff9e946c01a071ac724a0d7a704b0e0c2d64fc541b036136b305180d64,2.8991357589319686,11.274910542441589,1.6786464897502749,1.022712691857822,0.6776213919280148,51.38946913025366,0.8862560714515578,1.3569440126695878,2.65755176218519e+16,0.6835863768010061
oneD_v2_dbtt_TP_2677489447fc5cd0,DBTT,v913_zeroD_sobol_0202500,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.929164256900549,""cleave_G00_eV"":2.357721022795886,""cleave_exp_a"":0.4968366474844515,""cleave_exp_n"":2.618804107885808,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0056085130451247,""cleave_sT_GPa_per_K"":-0.0012041387008503,""cleave_sigc0_GPa"":6.7501407796517015,""emit_G00_eV"":3.344896922819316,""emit_exp_a"":0.1572539726179093,""emit_exp_n"":0.5156166724395007,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.0061668124636635,""emit_sT_GPa_per_K"":-0.0052233074344694,""emit_sigc0_GPa"":2.7143102660775185,""peierls_H0_eV"":4.095012678199593,""peierls_activation_entropy_kB"":-51.66385279615534,""peierls_exp_a"":0.6451761007550051,""peierls_exp_n"":1.8791603292457184,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":523948859759023.8,""taylor_H0_eV"":1.0122342008373624,""taylor_activation_entropy_kB"":10.320248088477328,""taylor_corr_rho_c_m2"":4.4380588571907176e+16,""taylor_corr_scale"":2.244009059149036,""taylor_exp_a"":0.4584426669902566,""taylor_exp_n"":1.2838289852419145,""taylor_nu0_s"":100000000000.0}",2677489447fc5cd0c70e02dbeadfb5586b39852adf72302a5e77e94ea221025c,ca51dcc632ec9d96dcda209413dbf3b7a914ecb488433a281d6359ddf663c156,75bc5a555c5412dfb9c8337c0c0686a3fdc3e9f5a4774cfe4671664f61a40186,8d0994a0cd8a0b8a79b2e556b28a308b62a2d4286d0499a74b6a99d48547c65e,4.095012678199593,-51.66385279615534,0.6451761007550051,1.8791603292457184,1.0122342008373624,10.320248088477328,0.4584426669902566,1.2838289852419145,4.4380588571907176e+16,2.244009059149036
oneD_v2_dbtt_TP_2aca55acc7844b78,DBTT,v913_zeroD_sobol_0202500,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.929164256900549,""cleave_G00_eV"":2.357721022795886,""cleave_exp_a"":0.4968366474844515,""cleave_exp_n"":2.618804107885808,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0056085130451247,""cleave_sT_GPa_per_K"":-0.0012041387008503,""cleave_sigc0_GPa"":6.7501407796517015,""emit_G00_eV"":3.344896922819316,""emit_exp_a"":0.1572539726179093,""emit_exp_n"":0.5156166724395007,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.0061668124636635,""emit_sT_GPa_per_K"":-0.0052233074344694,""emit_sigc0_GPa"":2.7143102660775185,""peierls_H0_eV"":5.091042709243077,""peierls_activation_entropy_kB"":-51.76734960491173,""peierls_exp_a"":0.28488758857883734,""peierls_exp_n"":1.9297267128393876,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":523948859759023.8,""taylor_H0_eV"":1.6348567659044928,""taylor_activation_entropy_kB"":-11.98470740989486,""taylor_corr_rho_c_m2"":9455443978630.674,""taylor_corr_scale"":0.18104751558764556,""taylor_exp_a"":0.7655989736139666,""taylor_exp_n"":1.3912764853871311,""taylor_nu0_s"":100000000000.0}",2aca55acc7844b7809ef1e4ac20177fe7fc2a1789270a7d5892cf3d54145acb9,ca51dcc632ec9d96dcda209413dbf3b7a914ecb488433a281d6359ddf663c156,75bc5a555c5412dfb9c8337c0c0686a3fdc3e9f5a4774cfe4671664f61a40186,0a65ef533c1a7e3995293602992d72380a56e75174a90e0b7bfabc72420fb0d6,5.091042709243077,-51.76734960491173,0.28488758857883734,1.9297267128393876,1.6348567659044928,-11.98470740989486,0.7655989736139666,1.3912764853871311,9455443978630.674,0.18104751558764556
oneD_v2_dbtt_TP_4f71a68276e22b73,DBTT,v913_zeroD_sobol_0202500,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.929164256900549,""cleave_G00_eV"":2.357721022795886,""cleave_exp_a"":0.4968366474844515,""cleave_exp_n"":2.618804107885808,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0056085130451247,""cleave_sT_GPa_per_K"":-0.0012041387008503,""cleave_sigc0_GPa"":6.7501407796517015,""emit_G00_eV"":3.344896922819316,""emit_exp_a"":0.1572539726179093,""emit_exp_n"":0.5156166724395007,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.0061668124636635,""emit_sT_GPa_per_K"":-0.0052233074344694,""emit_sigc0_GPa"":2.7143102660775185,""peierls_H0_eV"":2.3468038848420023,""peierls_activation_entropy_kB"":-32.3666276494681,""peierls_exp_a"":0.3157052503629686,""peierls_exp_n"":1.0481523094219487,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":523948859759023.8,""taylor_H0_eV"":2.529443639856913,""taylor_activation_entropy_kB"":-16.322073075429998,""taylor_corr_rho_c_m2"":9083260807289.557,""taylor_corr_scale"":2.3944906657104057,""taylor_exp_a"":0.6219377704661262,""taylor_exp_n"":0.602640551226665,""taylor_nu0_s"":100000000000.0}",4f71a68276e22b73d23519ad6bc44d7ad7e1f48cc1052add2e76ca9d368cfb57,ca51dcc632ec9d96dcda209413dbf3b7a914ecb488433a281d6359ddf663c156,75bc5a555c5412dfb9c8337c0c0686a3fdc3e9f5a4774cfe4671664f61a40186,47eaa5d4bd492bfe76c569e47fd7aa5ffdbc87914eeada3b7be62b3668de1903,2.3468038848420023,-32.3666276494681,0.3157052503629686,1.0481523094219487,2.529443639856913,-16.322073075429998,0.6219377704661262,0.602640551226665,9083260807289.557,2.3944906657104057
oneD_v2_dbtt_TP_6ca03f05fbae34e9,DBTT,v913_zeroD_sobol_0202500,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.929164256900549,""cleave_G00_eV"":2.357721022795886,""cleave_exp_a"":0.4968366474844515,""cleave_exp_n"":2.618804107885808,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0056085130451247,""cleave_sT_GPa_per_K"":-0.0012041387008503,""cleave_sigc0_GPa"":6.7501407796517015,""emit_G00_eV"":3.344896922819316,""emit_exp_a"":0.1572539726179093,""emit_exp_n"":0.5156166724395007,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.0061668124636635,""emit_sT_GPa_per_K"":-0.0052233074344694,""emit_sigc0_GPa"":2.7143102660775185,""peierls_H0_eV"":7.880182977008354,""peierls_activation_entropy_kB"":-46.12489256430072,""peierls_exp_a"":0.2348148585753673,""peierls_exp_n"":1.1677829988555286,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":523948859759023.8,""taylor_H0_eV"":0.616509666462619,""taylor_activation_entropy_kB"":42.67988842897373,""taylor_corr_rho_c_m2"":1.8684656953253076e+16,""taylor_corr_scale"":0.24904376882485638,""taylor_exp_a"":0.7118217167260968,""taylor_exp_n"":1.398649126948054,""taylor_nu0_s"":100000000000.0}",6ca03f05fbae34e95e7eca2e194633788631e38be9b56ff7be629ac3ba44b9e0,ca51dcc632ec9d96dcda209413dbf3b7a914ecb488433a281d6359ddf663c156,75bc5a555c5412dfb9c8337c0c0686a3fdc3e9f5a4774cfe4671664f61a40186,bffdd185a7bd9dda8bc47179936b5d123ff680fae4aa8f1604bcc6b7886a88e1,7.880182977008354,-46.12489256430072,0.2348148585753673,1.1677829988555286,0.616509666462619,42.67988842897373,0.7118217167260968,1.398649126948054,1.8684656953253076e+16,0.24904376882485638
oneD_v2_dbtt_TP_6e28531f9ed61cfd,DBTT,v913_zeroD_sobol_0202500,STAGE0_KINETIC_REGIME_MAP,SOBOL_EMPIRICAL_BOUNDS,"{""Tref_K"":481.33,""c_blunt"":2.929164256900549,""cleave_G00_eV"":2.357721022795886,""cleave_exp_a"":0.4968366474844515,""cleave_exp_n"":2.618804107885808,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0056085130451247,""cleave_sT_GPa_per_K"":-0.0012041387008503,""cleave_sigc0_GPa"":6.7501407796517015,""emit_G00_eV"":3.344896922819316,""emit_exp_a"":0.1572539726179093,""emit_exp_n"":0.5156166724395007,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.0061668124636635,""emit_sT_GPa_per_K"":-0.0052233074344694,""emit_sigc0_GPa"":2.7143102660775185,""peierls_H0_eV"":7.037877366941915,""peierls_activation_entropy_kB"":-31.002260591317423,""peierls_exp_a"":1.656130601282176,""peierls_exp_n"":1.2875916540010588,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":523948859759023.8,""taylor_H0_eV"":2.478489428054097,""taylor_activation_entropy_kB"":-5.841615182309345,""taylor_corr_rho_c_m2"":1.4892092747453652e+16,""taylor_corr_scale"":2.3188429793933545,""taylor_exp_a"":0.8951952205645435,""taylor_exp_n"":0.6337122421771273,""taylor_nu0_s"":100000000000.0}",6e28531f9ed61cfd2a3e933e76146aeef1a877e8b9df0f179b18a63c0463cf1b,ca51dcc632ec9d96dcda209413dbf3b7a914ecb488433a281d6359ddf663c156,75bc5a555c5412dfb9c8337c0c0686a3fdc3e9f5a4774cfe4671664f61a40186,4c3f200594d1b70f79319d970b782ec5efba9fb9db61dd72390b57eac2135ddc,7.037877366941915,-31.002260591317423,1.656130601282176,1.2875916540010588,2.478489428054097,-5.841615182309345,0.8951952205645435,0.6337122421771273,1.4892092747453652e+16,2.3188429793933545
