material_class,candidate_role,candidate_id,option_key,temperature_K,hazard_seed,target_um,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_reaction_N_per_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_K_app_or_common_reference_MPa_sqrt_m,pre_event_K_native_MPa_sqrt_m,pre_event_K_shield_MPa_sqrt_m,pre_event_K_effective_local_equivalent_MPa_sqrt_m,pre_event_source_opening_stress_Pa,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,pre_event_tip_radius_um,pre_event_front_width_um,pre_event_backstress_GPa,pre_event_mobile_count,pre_event_retained_count,pre_event_source_multiplicity,pre_event_resolved_shears_Pa_json,pre_event_opening_tensor_Pa_json,pre_event_channel_tensors_Pa_json,pre_event_peierls_rate_max_s,pre_event_encounter_rate_max_s,pre_event_taylor_completion_rate_max_s,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_file,source_steps_sha256,source_tensor_audit_file,source_tensor_audit_sha256,source_process_zone_state_availability,in_avalanche_drive_interpretation
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,17,0,278,1332.3767767461015,3.1723256589193e-05,6838704.579895325,8099.633649418288,60.027932194211964,60.027932194211964,60.027932194211964,-0.00014637606240726255,60.01876693662396,23944023748.578873,85.8144981030469,88.1118381986718,2.2973400956249024,1.0003054363777588,9.047542288997906,0.05656289548958029,0.19722446210191968,1.071204185139102,319080.3132815166,"[4037462784.7026463, -3986653490.533482]","[[3711131462.57301, -3847238.2639621664], [-3847238.2639621664, 9264157786.823565]]","[[[2598200546.4654136, -708150304.0525066], [-708150304.0525066, 10673126115.870707]], [[2680823315.6673875, 722907503.5746495], [722907503.5746495, 10654130296.734352]]]",443642360982.4092,2031936649789.7253,30.0,1.4481133803201374e-06,3.447891657511887e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,18,0,288,1332.376778194215,3.172325662367192e-05,6836682.533792566,8159.45490424355,60.24919777031051,60.24919777031051,60.24919777031051,-0.00013144396451278783,60.241531521333705,24032893959.995655,88.1118381986718,94.44861849005173,6.3367802913799185,1.0002545332623858,9.18787022106858,0.05161746681029916,0.12298987960310892,0.942766508128318,324012.77931573195,"[3582049473.518754, -3520386385.389255]","[[3333219978.1889896, -8851537.212567914], [-8851537.212567914, 9486585647.184301]]","[[[2513691707.8139176, -1188493141.414797], [-1188493141.414797, 9677790654.851427]], [[2582449647.049938, 1192201944.5047896], [1192201944.5047896, 9623222417.82845]]]",123871778689.18945,567348001745.9066,8.0,4.200001058052294e-07,1.000000321264849e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,19,0,293,1332.376778614215,3.172325663367192e-05,6853004.027819193,9857.018547132286,66.2206565349085,66.2206565349085,66.2206565349085,-0.00016601795142434325,66.21124904282831,26414466681.373104,94.44861849005173,96.74569264369183,2.2970741536401054,1.00028418616288,9.105965461689363,0.05451567068768233,0.05355560455429599,1.142845345292633,321133.9052157903,"[4212848070.9643445, -4118367389.073001]","[[5287608454.296188, 157415871.7137939], [157415871.7137939, 11525573558.330696]]","[[[3022144189.3427577, -446340057.91136134], [-446340057.91136134, 11447840331.271446]], [[3232779577.681564, 665798834.1546165], [665798834.1546165, 11469514355.827566]]]",708993733263.7036,3247278614016.0376,16.0,4.200001058052294e-07,1.000000321264849e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,20,0,298,1332.3767790342151,3.1723256643671925e-05,6851807.118940675,9827.612356827936,66.12180556289917,66.12180556289917,66.12180556289917,-0.00018306929751270371,66.1113537641793,26374614231.107533,96.74569264369183,99.04276679733192,2.297074153640092,1.0003162127019734,9.0201058783347,0.057483381291743865,0.06530649657750606,1.2635714662072843,318116.13848674274,"[4152626938.4544897, -4061234576.767018]","[[5300036062.252154, 129198814.67652458], [129198814.67652458, 10951788232.986742]]","[[[2770326999.820085, -351819587.67063165], [-351819587.67063165, 11075580876.729065]], [[2939891558.175611, 533676089.24271655], [533676089.24271655, 11062360711.709648]]]",261909862410.13907,1199579425179.4807,6.0,1.1987503967247903e-06,2.8541689953316685e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,21,0,308,1332.3767802329655,3.1723256672213615e-05,6850589.073784568,9793.691896933911,66.00759568809575,66.00759568809575,66.00759568809575,-0.000246142650327257,65.9938121702436,26327721919.580803,99.04276679733192,104.28775434413835,5.244987546806435,1.0004177651454536,8.76084681484451,0.06612387044262359,0.060997667880569505,1.6972074543191855,309004.0992893277,"[4267487453.8232536, -4207427305.872788]","[[5449709128.060612, 125822719.74203032], [125822719.74203032, 11319971600.53278]]","[[[2909573263.013122, -462734469.1750318], [-462734469.1750318, 11444548170.65963]], [[2888188082.0547237, 707818247.8084238], [707818247.8084238, 11303042693.8003]]]",257293162717.31558,1178434372019.661,6.0,5.040001269662753e-07,1.2000003855178187e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,22,0,314,1332.3767807369657,3.172325668421362e-05,6847304.874115149,9728.825243551948,65.78863815939937,65.78863815939937,65.78863815939937,-0.000299961980403316,65.77189756575855,26239190801.213158,104.28775434413835,106.58403073339538,2.296276389257028,1.0005091148259502,8.549149433411577,0.0729000464108803,0.09063762401030549,2.060742219912616,301564.84822816803,"[4374058052.527039, -4302676114.569859]","[[4821453570.321796, 67907823.8518653], [67907823.8518653, 11138918839.789255]]","[[[3175954808.523912, -568889909.4722472], [-568889909.4722472, 11924070913.57799]], [[3296038383.55609, 663581716.4974356], [663581716.4974356, 11901390612.695808]]]",663299305807.6278,3037992508799.318,16.0,3.360000846441835e-07,8.000002570118792e-15,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,23,0,318,1332.3767810729657,3.172325669221362e-05,6845127.230147028,9748.64512527396,65.85561744884406,65.85561744884406,65.85561744884406,-0.00015344794967872254,65.84617687110632,26268823956.675232,106.58403073339538,108.88137082902028,2.2973400956249024,1.0002867669756796,9.096370813943825,0.054873492090995735,0.06113780597341593,1.0847872230035172,320796.3649620724,"[4165404681.913716, -4133711114.309321]","[[4337017655.632278, 15686084.320165442], [15686084.320165442, 11050467727.465635]]","[[[2945257194.97436, -1109004354.2956526], [-1109004354.2956526, 11276066558.801792]], [[2816373009.7866626, 1206383824.6330435], [1206383824.6330435, 11083795238.405304]]]",167718213900.57346,768170074893.6385,4.0,8.748043001105543e-07,2.0828675698254806e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,24,0,328,1332.37678194777,3.17232567130423e-05,6842482.129437672,9785.064135597073,65.97851455770191,65.97851455770191,65.97851455770191,-0.00022276706645391249,65.96601065538961,26316630719.84634,108.88137082902028,112.70941139379968,3.8280405647793914,1.0003791372935753,8.856637317891238,0.06300231015781434,0.059164788556015806,1.534316010090002,312370.6674536201,"[3889706152.7689657, -3917679042.6160464]","[[3932792083.387056, -390008.3769866081], [-390008.3769866081, 10615399410.472462]]","[[[3070045651.193172, -1363455497.809332], [-1363455497.809332, 10849457956.731104]], [[3020087941.3308816, 1611178504.7201881], [1611178504.7201881, 10855446026.562975]]]",256213231351.8013,1173488153367.3513,6.0,5.880001481273212e-07,1.4000004497707885e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,25,0,335,1332.3767825357702,3.17232567270423e-05,6839237.28684766,9813.068695065773,66.0728613643497,66.0728613643497,66.0728613643497,-0.00018829533782419846,66.06204252440689,26354941892.663303,112.70941139379968,115.34848640842095,2.6390750146212776,1.000327562558424,8.989320028991525,0.05856231552322664,0.05072451729248904,1.2999095801565854,317033.9971778781,"[3676164490.7997994, -3711384777.9471855]","[[3295082385.2809854, -33633340.26349699], [-33633340.26349699, 10408439975.670208]]","[[[2608597934.3805757, -1952144361.098639], [-1952144361.098639, 9960926915.980175]], [[2764306906.895463, 2182611847.2021356], [2182611847.2021356, 10187076462.789835]]]",606594197925.997,2778276131220.2744,14.0,2.693844180612359e-06,6.413917790978885e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,26,0,345,1332.3767852296144,3.172325679118148e-05,6811061.11527555,14622.229476489929,80.65429380996143,80.65429380996143,80.65429380996143,-0.0003655918071698592,75.19884823893001,30000000000.0,115.34848640842095,126.81255124638102,11.464064837960072,1.000594807038402,8.3593208069993,0.07889500299422712,0.0022697351236269196,2.4856940263808407,294894.0405967984,"[4864563166.829518, -4906753214.055185]","[[6927105573.598679, -62134077.63846992], [-62134077.63846992, 13980873985.39022]]","[[[4265330623.03455, -661083619.9158316], [-661083619.9158316, 13994456956.693586]], [[4172526835.972903, 604485338.0944561], [604485338.0944561, 13986033264.083275]]]",775030662990.0457,3549735884898.3916,6.0,1.4795296010561287e-06,3.5226880548862305e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,27,0,355,1332.376786709144,3.172325682640836e-05,6798611.931853058,16026.872967038247,84.43939104514911,84.43939104514911,84.43939104514911,-0.0004686082887680854,75.19884823893001,30000000000.0,126.81255124638102,133.28680147609168,6.474250229710643,1.0007687662343676,8.013795878587755,0.08970174278982017,0.004486888104771429,3.185850688752735,282754.01331136026,"[4894696532.009547, -4898932716.905993]","[[5540740137.665812, -51765423.60981982], [-51765423.60981982, 13428179331.532951]]","[[[3926307709.466489, -1851728256.1734073], [-1851728256.1734073, 13715700773.485584]], [[3832433618.740161, 1801027294.432881], [1801027294.432881, 13630299052.552149]]]",1033374217320.0608,4732981179864.522,8.0,7.560001904494129e-07,1.800000578276728e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,28,0,364,1332.3767874651442,3.1723256844408366e-05,6789289.78050109,16966.739009689973,86.88001455584624,86.88001455584624,86.88001455584624,-0.0003233497775336094,75.19884823893001,30000000000.0,133.28680147609168,136.5937729785353,3.306971502443635,1.000538238214268,8.481910394851134,0.0750490793254886,0.005405273271970302,2.2010319895219213,299201.750544687,"[4393825990.385605, -4411716077.119509]","[[4281316522.2006965, -24426619.82531036], [-24426619.82531036, 12906806430.741957]]","[[[4002559975.6159945, -2748657542.552557], [-2748657542.552557, 12790211956.387205]], [[3882531128.0814347, 2582915716.7549715], [2582915716.7549715, 12705963282.320454]]]",1033374217320.0608,4732981179864.522,8.0,1.053726919053588e-06,2.5088709321857694e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,29,0,374,1332.376788518871,3.1723256869497075e-05,6796395.781187401,14807.113127982768,81.16258908141475,81.16258908141475,81.16258908141475,-0.00037244708982128597,75.19884823893001,30000000000.0,136.5937729785353,141.20475860020036,4.6109856216650655,1.0006079299463575,8.331586479615963,0.07977177500352836,0.0036635143360856863,2.530601726871235,293919.5038987414,"[4737936818.693477, -4737709639.519574]","[[6522635945.488483, -4494233.292348719], [-4494233.292348719, 13522948909.6219]]","[[[4010532150.9481525, -679932668.4541332], [-679932668.4541332, 13486405788.335106]], [[4002540147.399902, 670933653.7119339], [670933653.7119339, 13477959426.439049]]]",775030662990.0457,3549735884898.3916,6.0,5.040001269662753e-07,1.2000003855178187e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,30,0,380,1332.3767890228712,3.172325688149708e-05,6792976.362168388,14454.716019849784,80.19097193148899,80.19097193148899,80.19097193148899,-0.00040055899560269406,75.19884823893001,30000000000.0,141.20475860020036,143.50209869582528,2.2973400956249024,1.000652712636009,8.240622188473127,0.08261596680285331,0.007974101178980359,2.7123688549138887,290723.500586241,"[4756295093.821262, -4751310707.500652]","[[6743912623.575961, -7262075.870938565], [-7262075.870938565, 13228056136.391092]]","[[[3888920623.2226906, -651106029.4510754], [-651106029.4510754, 13401510810.865215]], [[3878730547.2153206, 639760102.4615813], [639760102.4615813, 13381351962.216625]]]",1033374217320.0608,4732981179864.522,8.0,2.576513907115441e-06,6.134557515831765e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,31,0,390,1332.3767915993851,3.1723256942842655e-05,6790876.774407716,14272.694562894292,79.68446869770061,79.68446869770061,79.68446869770061,-0.0007641226794166907,75.19884823893001,30000000000.0,143.50209869582528,154.3956934333259,10.89359473750064,1.0012398494228185,7.257566006095011,0.11391641615831301,0.0048001853822612905,5.193583801105787,256192.18609916462,"[4875104467.213868, -4861570540.78941]","[[6078586139.123787, -13635315.707403801], [-13635315.707403801, 12290216475.325287]]","[[[3905110943.9240956, -694893642.2313887], [-694893642.2313887, 13655319878.351831]], [[3899977659.0702934, 679810010.0006396], [679810010.0006396, 13623118740.649113]]]",516687108660.0305,2366490589932.2607,4.0,7.560001904494129e-07,1.800000578276728e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,32,0,399,1332.3767923553853,3.172325696084266e-05,6777169.761617356,13286.03552111035,76.88088959241921,76.88088959241921,76.88088959241921,-0.0003121254866197291,75.19884823893001,30000000000.0,154.3956934333259,157.79436232549634,3.398668892170436,1.0005277887099753,8.504735226364089,0.07432979207270773,0.0053017962329342,2.135537777510512,300003.769593755,"[4131205996.7542434, -4142112921.287996]","[[3891211692.3421073, -27798049.08994811], [-27798049.08994811, 12229210256.313831]]","[[[3666382760.2390246, -2464491207.348613], [-2464491207.348613, 11928794753.747513]], [[3642801179.113234, 2422963019.6525655], [2422963019.6525655, 11927027021.689226]]]",1291717771650.076,5916226474830.653,10.0,3.360000846441835e-07,8.000002570118792e-15,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,33,0,403,1332.3767926913854,3.172325696884266e-05,6771673.638647095,16070.644477074424,84.5546199955234,84.5546199955234,84.5546199955234,-0.00024169916856653747,75.19884823893001,30000000000.0,157.79436232549634,160.09170242112128,2.2973400956249295,1.0004061975423775,8.790524957297452,0.0651740963910931,0.009299850217872779,1.6486089133962945,310047.29292299855,"[4886135371.263526, -4897282078.897472]","[[6736294552.147755, -75667664.751185], [-75667664.751185, 13885027319.340956]]","[[[4098614443.8982706, -746988271.358978], [-746988271.358978, 13870885186.425323]], [[4061758793.544204, 707326566.1933053], [707326566.1933053, 13856322951.33915]]]",1550061325980.091,7099471769796.784,12.0,2.756340109044686e-06,6.56271234187808e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,34,0,413,1332.3767954477255,3.1723257034469786e-05,6769865.6034288425,15882.065020708156,84.05705694435561,84.05705694435561,84.05705694435561,-0.00046935315861586175,75.19884823893001,30000000000.0,160.09170242112128,171.85962357623472,11.767921155113434,1.0007734712818155,8.005002358541727,0.0899763591096789,0.006169653262106267,3.1915431226179853,282445.075864106,"[4747139031.258538, -4757389367.851109]","[[6791093009.9206295, -31211672.32180267], [-31211672.32180267, 13026858566.45528]]","[[[3795616896.4232507, -607851024.2238626], [-607851024.2238626, 13289894958.940329]], [[3761353004.505629, 566307195.6837424], [566307195.6837424, 13276131740.207848]]]",1033374217320.0608,4732981179864.522,8.0,2.6847556000575423e-06,6.392273049857927e-14,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
Peak,CONTROL,v913_zeroD_sobol_0242980,oneD_v2_Peak_control,1000.0,8666,300.0,35,0,423,1332.376798132481,3.172325709839252e-05,6756190.628252349,14802.369721354831,81.14958796509579,81.14958796509579,81.14958796509579,-0.00035373521928137446,75.19884823893001,30000000000.0,171.85962357623472,183.60780859421396,11.748185017979246,1.0005821717903993,8.386177753982476,0.07799274670879823,0.004459492926322991,2.4063704530872814,295837.74463391997,"[4172115918.142111, -4279142790.1619306]","[[5084680863.381172, 21013157.416146692], [21013157.416146692, 12165910390.474308]]","[[[4093710424.0443993, -2037016544.2601824], [-2037016544.2601824, 12437942260.32862]], [[4075070549.0008597, 1979664211.2679863], [1979664211.2679863, 12633356129.324722]]]",1808404880310.1062,8282717064762.915,14.0,3.360000846441835e-07,8.000002570118792e-15,False,False,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/steps_1000K.csv,b0546199b82613490b74b8df7faa4b616a86badd157690cea1afa284a6bf078e,/private/tmp/oneD-v2-taylor-peierls-pf-runs-300um/oneD_v2_Peak_control/T1000K_seed8666/anisotropic_emission_audit_v10174.json,d04a70c07024cb860a27dbdad69973fb5203aaf2cdf0e1400bf107d2a9da7044,FULL_ACTIVE_AND_WAKE_SPATIAL_PROFILE_OBSERVER,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE
