candidate_id,original_1d_selection_role,pf_observed_microstructure_role,event_transactions,total_projected_extension_um,operator_mobile_left_active_sum,operator_retained_left_active_sum,operator_mobile_entering_wake_sum,operator_retained_entering_wake_sum,operator_mobile_discarded_sum,operator_retained_discarded_sum,accepted_interval_emitted_sum,accepted_interval_escaped_sum,accepted_interval_recovered_sum,inferred_discard_or_unobserved_removal_sum,max_operator_mobile_conservation_residual,max_operator_retained_conservation_residual,max_accepted_balance_residual,persistent_source_site_renewal
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,59,300.64693596292,3.0293950564098577e-07,26962.340672410977,8.503047055095857e-08,1658380.146270228,5.518761301980975,3746705.2874358227,730862.5934668662,1.2867250236691024e-06,0.0,423843.16652106587,2.2204460657939253e-16,2.0372681319713593e-10,0.0,0.0
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,59,300.64693596292,3.7318796417768485e-07,26960.078992740142,1.4108831611839483e-07,1658381.786461058,979326.380867134,2767130.1706680064,741124.6943954919,1.828220206498038e-06,0.0,423802.1403836992,6.184563972055912e-11,2.3283064365386963e-10,0.0,0.0
oneD_v2_dbtt_TP_9555ff54d637c974,BACKSTRESS_SHIELDING_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,59,300.64693596292,4.325369330153518e-07,26962.434751075794,3.5292713421026683e-07,1658915.9731999966,981520.8353551675,2765098.664116916,730162.1881803387,2.658474954974063e-06,0.0,423820.3128848588,6.622258297284134e-11,2.3283064365386963e-10,0.0,0.0
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,59,300.64693596292,3.029831270076681e-07,26957.726149450373,8.5066088910192e-08,1657509.9125542287,5.6832242998123945,3745953.5628913976,735904.6200833403,1.3405872325881676e-06,0.0,423753.764803504,2.220446040978507e-16,1.7826096154749393e-10,0.0,0.0
oneD_v2_dbtt_TP_bd5be1610f6e1bce,MOBILE_TRANSPORT_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,59,300.64693596292,4.387175784971838e-07,26958.165788370796,5.337625873591804e-07,1657552.2759108252,981622.9080028912,2764314.1520774923,738011.7875126099,3.3745784550373187e-06,0.0,423745.2613350151,5.093170329928398e-11,2.3283064365386963e-10,0.0,0.0
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,59,300.64693596292,2.964018004774936e-07,26961.538674399348,8.083159075813478e-08,1658906.00567036,0.388974666884794,3746635.547688746,738795.3176959453,1.3299895729504682e-06,0.0,423826.5388739067,1.3010424208669675e-17,2.3283064365386963e-10,0.0,0.0
oneD_v2_dbtt_TP_f2817e7998cb7be6,BALANCED_MAXIMIN_MEDOID,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,59,300.64693596292,4.3162986258233243e-07,26960.009796726925,2.7884261480682073e-07,1657656.341006421,982401.4776393241,2764001.438572452,737732.6378663378,2.459601432877977e-06,0.0,423810.2380753783,8.731149137020111e-11,1.964508555829525e-10,0.0,0.0
v913_zeroD_sobol_0202500,CONTROL,MOBILE_RICH_REFERENCE_AT_REINITIATION,59,300.64693596292,4.2003430573534936e-07,26959.694013813525,1.790333698111013e-07,1657662.5801967701,979016.8811296056,2767370.870655614,735984.3070664916,2.0498142704563006e-06,0.0,423797.0397600939,8.87894202605846e-11,1.7462298274040222e-10,0.0,0.0
