candidate_id,original_1d_selection_role,onset_role,ablation,factorial_member,native_K_Pa_sqrt_m,extension_m,radius_m,front_width_m,shielding_Pa_sqrt_m,backstress_mean_Pa,accepted_snapshot_recomputed_backstress_mean_Pa,multiplicity_per_system,opening_stress_Pa,cleavage_stress_Pa,cleavage_barrier_eV,cleavage_raw_rate_s,cleavage_effective_rate_s,emission_stress_by_system_Pa_json,emission_barrier_by_system_eV_json,emission_rate_by_system_s_json,aggregate_emission_rate_s,log10_cleavage_to_emission,peierls_rate_max_s,encounter_rate_max_s,taylor_completion_rate_max_s,state_support,diagnostic_semantics,radius_actual,shielding_actual,backstress_actual,multiplicity_actual
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B0_M0,True,49177115.33271691,5.2426686978820885e-05,5.273940598008174e-06,1.875512173328355e-07,-2066524.7595480885,0.0,6418260754.440246,1295.7227413267585,8542903465.119255,8901894052.705694,1.5622473632112648,69563.53661370445,53.25678825558874,"[6504242406.102048, 6332951432.416524]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-12.347038313204411,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,False,False
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B0_M1,True,49177115.33271691,5.2426686978820885e-05,5.273940598008174e-06,1.875512173328355e-07,-2066524.7595480885,0.0,6418260754.440246,1295.7747461722956,8542903465.119255,8901894052.705694,1.5622473632112648,69563.53661370445,53.25678825558874,"[6504242406.102048, 6332951432.416524]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118421543022444.83,-12.347055743603292,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,False,True
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B1_M0,True,49177115.33271691,5.2426686978820885e-05,5.273940598008174e-06,1.875512173328355e-07,-2066524.7595480885,6406047143.674218,6418260754.440246,1295.7227413267585,8542903465.119255,8901894052.705694,1.5622473632112648,69563.53661370445,53.25678825558874,"[12702059.716114998, 12397491.4540205]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-12.347038313204411,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,True,False
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B1_M1,True,49177115.33271691,5.2426686978820885e-05,5.273940598008174e-06,1.875512173328355e-07,-2066524.7595480885,6406047143.674218,6418260754.440246,1295.7747461722956,8542903465.119255,8901894052.705694,1.5622473632112648,69563.53661370445,53.25678825558874,"[12702059.716114998, 12397491.4540205]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118421543022444.83,-12.347055743603292,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,True,True
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B0_M0,True,49177115.33271691,5.2426686978820885e-05,5.274492947535005e-06,1.875512173328355e-07,0.0,0.0,6418260754.440246,1295.7227413267585,8542456143.236762,8542456143.236762,1.7781114563460618,7134.69078433185,0.06020751653356233,"[6503901832.201246, 6332619827.621029]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-15.293762571598913,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,False,False
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B0_M1,True,49177115.33271691,5.2426686978820885e-05,5.274492947535005e-06,1.875512173328355e-07,0.0,0.0,6418260754.440246,1295.7747461722956,8542456143.236762,8542456143.236762,1.7781114563460618,7134.69078433185,0.06020751653356233,"[6503901832.201246, 6332619827.621029]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118421543022444.83,-15.293780001997794,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,False,True
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B1_M0,True,49177115.33271691,5.2426686978820885e-05,5.274492947535005e-06,1.875512173328355e-07,0.0,6406047143.674218,6418260754.440246,1295.7227413267585,8542456143.236762,8542456143.236762,1.7781114563460618,7134.69078433185,0.06020751653356233,"[12361485.81531334, 12065886.658525467]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-15.293762571598913,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,True,False
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B1_M1,True,49177115.33271691,5.2426686978820885e-05,5.274492947535005e-06,1.875512173328355e-07,0.0,6406047143.674218,6418260754.440246,1295.7747461722956,8542456143.236762,8542456143.236762,1.7781114563460618,7134.69078433185,0.06020751653356233,"[12361485.81531334, 12065886.658525467]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118421543022444.83,-15.293780001997794,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,True,True
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B0_M0,True,49177115.33271691,5.2426686978820885e-05,5.274492947535005e-06,1.875512173328355e-07,-2066524.7595480885,0.0,6418260754.440246,1295.7227413267585,8542456143.236762,8901427933.426497,1.5625165607218279,69366.26228019985,52.8127673262942,"[6503901832.201246, 6332619827.621029]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-12.350674360603575,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,False,False
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B0_M1,True,49177115.33271691,5.2426686978820885e-05,5.274492947535005e-06,1.875512173328355e-07,-2066524.7595480885,0.0,6418260754.440246,1295.7747461722956,8542456143.236762,8901427933.426497,1.5625165607218279,69366.26228019985,52.8127673262942,"[6503901832.201246, 6332619827.621029]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118421543022444.83,-12.350691791002456,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,False,True
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B1_M0,True,49177115.33271691,5.2426686978820885e-05,5.274492947535005e-06,1.875512173328355e-07,-2066524.7595480885,6406047143.674218,6418260754.440246,1295.7227413267585,8542456143.236762,8901427933.426497,1.5625165607218279,69366.26228019985,52.8127673262942,"[12361485.81531334, 12065886.658525467]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-12.350674360603575,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,True,False
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B1_M1,True,49177115.33271691,5.2426686978820885e-05,5.274492947535005e-06,1.875512173328355e-07,-2066524.7595480885,6406047143.674218,6418260754.440246,1295.7747461722956,8542456143.236762,8901427933.426497,1.5625165607218279,69366.26228019985,52.8127673262942,"[12361485.81531334, 12065886.658525467]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118421543022444.83,-12.350691791002456,873573839233.2717,4001075768114.0044,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,True,True
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ACTUAL_BACKSTRESS_ACTUAL_MULTIPLICITY,False,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,-3724309.4258594946,7983179538.561341,8012910565.906362,1505.7678972460437,8013139302.576728,8550778664.099123,1.7729309605519896,7535.467495297079,0.07091291786064376,"[29770931.9511528, 29691215.85445404]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-15.287933882143237,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,REFERENCE_RADIUS_ACTUAL_SHIELD_ACTUAL_BACKSTRESS,False,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,-3724309.4258594946,7983179538.561341,8012910565.906362,1505.7678972460437,8014521215.595682,8552253296.189235,1.7720139242745665,7608.721874298965,0.0729971710959201,"[31154658.100149155, 31071236.865454674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-15.275353207875682,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,ACTUAL_RADIUS_ZERO_SHIELD_ACTUAL_BACKSTRESS,False,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,0.0,7983179538.561341,8012910565.906362,1505.7678972460437,8013139302.576728,8013139302.576728,2.123797079855457,186.02708809692678,1.0727949517075994e-06,"[29770931.9511528, 29691215.85445404]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-20.10814251667007,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ZERO_BACKSTRESS,False,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,-3724309.4258594946,0.0,8012910565.906362,1505.7678972460437,8013139302.576728,8550778664.099123,1.7729309605519896,7535.467495297079,0.07091291786064376,"[8023652890.1955185, 8002168334.732771]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-15.287933882143237,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,REFERENCE_RADIUS_ZERO_SHIELD_ZERO_BACKSTRESS,False,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,0.0,0.0,8012910565.906362,1505.7678972460437,8014521215.595682,8014521215.595682,2.1228558648638147,187.883427474045,1.105230789617613e-06,"[8025036616.344515, 8003548355.743772]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-20.09520626281491,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ACTUAL_BACKSTRESS_REFERENCE_MULTIPLICITY,False,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,-3724309.4258594946,7983179538.561341,8012910565.906362,1505.547319142136,8013139302.576728,8550778664.099123,1.7729309605519896,7535.467495297079,0.07091291786064376,"[29770931.9511528, 29691215.85445404]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.28787025821373,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B0_M0,True,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,0.0,0.0,8012910565.906362,1505.547319142136,8014521215.595682,8014521215.595682,2.1228558648638147,187.883427474045,1.105230789617613e-06,"[8025036616.344515, 8003548355.743772]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-20.095142638885402,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,False,False
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B0_M1,True,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,0.0,0.0,8012910565.906362,1505.7678972460437,8014521215.595682,8014521215.595682,2.1228558648638147,187.883427474045,1.105230789617613e-06,"[8025036616.344515, 8003548355.743772]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-20.09520626281491,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,False,True
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B1_M0,True,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,0.0,7983179538.561341,8012910565.906362,1505.547319142136,8014521215.595682,8014521215.595682,2.1228558648638147,187.883427474045,1.105230789617613e-06,"[31154658.100149155, 31071236.865454674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-20.095142638885402,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,True,False
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B1_M1,True,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,0.0,7983179538.561341,8012910565.906362,1505.7678972460437,8014521215.595682,8014521215.595682,2.1228558648638147,187.883427474045,1.105230789617613e-06,"[31154658.100149155, 31071236.865454674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-20.09520626281491,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,True,True
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B0_M0,True,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,-3724309.4258594946,0.0,8012910565.906362,1505.547319142136,8014521215.595682,8552253296.189235,1.7720139242745665,7608.721874298965,0.0729971710959201,"[8025036616.344515, 8003548355.743772]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.275289583946174,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,False,False
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B0_M1,True,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,-3724309.4258594946,0.0,8012910565.906362,1505.7678972460437,8014521215.595682,8552253296.189235,1.7720139242745665,7608.721874298965,0.0729971710959201,"[8025036616.344515, 8003548355.743772]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-15.275353207875682,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,False,True
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B1_M0,True,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,-3724309.4258594946,7983179538.561341,8012910565.906362,1505.547319142136,8014521215.595682,8552253296.189235,1.7720139242745665,7608.721874298965,0.0729971710959201,"[31154658.100149155, 31071236.865454674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.275289583946174,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,True,False
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B1_M1,True,55508231.671889186,2.931106565679095e-06,7.634485073185825e-06,1.505218664598582e-07,-3724309.4258594946,7983179538.561341,8012910565.906362,1505.7678972460437,8014521215.595682,8552253296.189235,1.7720139242745665,7608.721874298965,0.0729971710959201,"[31154658.100149155, 31071236.865454674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-15.275353207875682,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,True,True
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B0_M0,True,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,0.0,0.0,8012910565.906362,1505.547319142136,8013139302.576728,8013139302.576728,2.123797079855457,186.02708809692678,1.0727949517075994e-06,"[8023652890.1955185, 8002168334.732771]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-20.108078892740565,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,False,False
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B0_M1,True,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,0.0,0.0,8012910565.906362,1505.7678972460437,8013139302.576728,8013139302.576728,2.123797079855457,186.02708809692678,1.0727949517075994e-06,"[8023652890.1955185, 8002168334.732771]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-20.10814251667007,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,False,True
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B1_M0,True,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,0.0,7983179538.561341,8012910565.906362,1505.547319142136,8013139302.576728,8013139302.576728,2.123797079855457,186.02708809692678,1.0727949517075994e-06,"[29770931.9511528, 29691215.85445404]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-20.108078892740565,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,True,False
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B1_M1,True,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,0.0,7983179538.561341,8012910565.906362,1505.7678972460437,8013139302.576728,8013139302.576728,2.123797079855457,186.02708809692678,1.0727949517075994e-06,"[29770931.9511528, 29691215.85445404]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-20.10814251667007,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,True,True
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B0_M0,True,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,-3724309.4258594946,0.0,8012910565.906362,1505.547319142136,8013139302.576728,8550778664.099123,1.7729309605519896,7535.467495297079,0.07091291786064376,"[8023652890.1955185, 8002168334.732771]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.28787025821373,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,False,False
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B0_M1,True,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,-3724309.4258594946,0.0,8012910565.906362,1505.7678972460437,8013139302.576728,8550778664.099123,1.7729309605519896,7535.467495297079,0.07091291786064376,"[8023652890.1955185, 8002168334.732771]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-15.287933882143237,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,False,True
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B1_M0,True,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,-3724309.4258594946,7983179538.561341,8012910565.906362,1505.547319142136,8013139302.576728,8550778664.099123,1.7729309605519896,7535.467495297079,0.07091291786064376,"[29770931.9511528, 29691215.85445404]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.28787025821373,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,True,False
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B1_M1,True,55508231.671889186,2.931106565679095e-06,7.637118523981768e-06,1.505218664598582e-07,-3724309.4258594946,7983179538.561341,8012910565.906362,1505.7678972460437,8013139302.576728,8550778664.099123,1.7729309605519896,7535.467495297079,0.07091291786064376,"[29770931.9511528, 29691215.85445404]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612928753458.31,-15.287933882143237,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,True,True
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,REINITIATION_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ACTUAL_BACKSTRESS_ACTUAL_MULTIPLICITY,False,49178603.0591505,5.2426686978820885e-05,5.275157071526056e-06,1.8753665432508247e-07,-2066269.1899296187,6406544777.870016,6418050879.25374,1295.8372730629753,8542176807.149668,8901081608.294899,1.5627165921257136,69220.03690326387,52.485215621395284,"[11644739.062311172, 11367614.110795975]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118427257388229.9,-12.353414686011368,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,REINITIATION_ONSET_PRE_EVENT,REFERENCE_RADIUS_ACTUAL_SHIELD_ACTUAL_BACKSTRESS,False,49178603.0591505,5.2426686978820885e-05,5.273940598008174e-06,1.8753665432508247e-07,-2066269.1899296187,6406544777.870016,6418050879.25374,1295.8372730629753,8543161908.568381,8902108099.354307,1.5621237545951812,69654.30780137017,53.46191256092971,"[12394757.887651443, 12097880.988584518]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118427257388229.9,-12.345407180468948,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,REINITIATION_ONSET_PRE_EVENT,ACTUAL_RADIUS_ZERO_SHIELD_ACTUAL_BACKSTRESS,False,49178603.0591505,5.2426686978820885e-05,5.275157071526056e-06,1.8753665432508247e-07,0.0,6406544777.870016,6418050879.25374,1295.8372730629753,8542176807.149668,8542176807.149668,1.77828547905799,7121.604482824687,0.05987741715748152,"[11644739.062311172, 11367614.110795975]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118427257388229.9,-15.296188613171683,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_4895f9e5b44deea5,RETENTION_EXTREME,REINITIATION_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ZERO_BACKSTRESS,False,49178603.0591505,5.2426686978820885e-05,5.275157071526056e-06,1.8753665432508247e-07,-2066269.1899296187,0.0,6418050879.25374,1295.8372730629753,8542176807.149668,8901081608.294899,1.5627165921257136,69220.03690326387,52.485215621395284,"[6503689156.30825, 6332412752.604889]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118427257388229.9,-12.353414686011368,849561183868.6537,3891094849280.8906,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
