candidate_id,original_1d_selection_role,pf_observed_microstructure_role,event_transaction_index,physical_avalanche_index,accepted_pre_step_index,accepted_event_step_index,physical_onset_boundary,projected_extension_before_um,projected_extension_after_um,moving_tip_translation_m,before_active_mobile,before_active_retained,before_wake_mobile,before_wake_retained,before_mobile_total,before_retained_total,before_all_total,after_active_mobile,after_active_retained,after_wake_mobile,after_wake_retained,after_mobile_total,after_retained_total,after_all_total,interval_emitted,interval_escaped,interval_recovered,inferred_wake_discard_or_unobserved_removal,state_conservation_residual,mobile_centroid_shift_tip_relative_m,mobile_width_change_m,retained_centroid_shift_tip_relative_m,retained_width_change_m,operator_active_mobile_after,operator_wake_mobile_after,operator_mobile_entering_wake,operator_mobile_discarded,operator_mobile_conservation_residual,operator_active_retained_after,operator_wake_retained_after,operator_retained_entering_wake,operator_retained_discarded,operator_retained_conservation_residual,onset_after_wake_0_10um_mobile,onset_after_wake_0_10um_retained,onset_after_wake_10_50um_mobile,onset_after_wake_10_50um_retained,onset_after_wake_50_100um_mobile,onset_after_wake_50_100um_retained,onset_after_wake_beyond_100um_mobile,onset_after_wake_beyond_100um_retained,onset_after_near_tip_0_2um_mobile,onset_after_near_tip_0_2um_retained,onset_after_ahead_0_10um_mobile,onset_after_ahead_0_10um_retained,onset_after_ahead_full_active_mobile,onset_after_ahead_full_active_retained,observer_bracket_semantics,outer_commit_state_reset
v913_zeroD_sobol_0202500,CONTROL,MOBILE_RICH_REFERENCE_AT_REINITIATION,53,1,575,576,False,257.4326195078266,259.7299596034515,2.2973400956249022e-06,1.3595354177425648e-08,34252.68558836603,19.155212495621527,1975961.8085420772,19.15521250921688,2010214.4941304433,2010233.6493429525,1.3586259230247113e-08,34229.24660945517,18.15763173518735,1973946.355017902,18.15763174877361,2008175.6016273573,2008193.7592591061,50280.162415441126,0.0,0.0,52320.05249928753,0.0,-4.6827207964179884e-07,-5.182212960475479e-07,2.971310710548825e-07,-1.1543580608336441e-07,7.0676241870287196e-09,18.130249959314828,6.527729990396929e-09,1.0249625428344302,1.3322676295501878e-15,1131.6612133772592,1956653.4980272716,33121.02437498877,52429.334889794474,8.731149137020111e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
v913_zeroD_sobol_0202500,CONTROL,MOBILE_RICH_REFERENCE_AT_REINITIATION,54,1,580,581,False,259.7299596034515,262.02729969907637,2.2973400956249022e-06,1.1843667381900999e-08,29840.951159398624,18.022449541729657,1968665.6445960659,18.022449553573324,1998506.5957554644,1998524.618205018,1.1817746782959379e-08,29773.741926664665,17.991291519997503,1967306.0847753105,17.99129153181525,1997079.8267019752,1997097.817993507,8595.98151457496,0.0,0.0,10022.781726086047,0.0,6.856446419054463e-08,6.137122574121913e-09,2.1290982967693442e-08,-3.8836586067854856e-08,1.1075579649886666e-09,17.056328431188057,1.0736109416912332e-08,0.966121121277709,-5.551115123125783e-16,975.0206726826823,1947086.3142191623,28865.93048671594,50445.26086361939,-7.275957614183426e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
v913_zeroD_sobol_0202500,CONTROL,MOBILE_RICH_REFERENCE_AT_REINITIATION,55,1,590,591,False,262.02729969907637,279.2579249532601,1.7230625254183738e-05,1.1980773708036277e-08,30186.023047232185,18.557345255428118,1957767.3622553449,18.55734526740889,1987953.3853025772,1987971.9426478446,1.1938482204474613e-08,30076.555215806333,18.634157123367913,1958896.3040762686,18.634157135306396,1988972.8592920748,1988991.4934492102,23505.44068096485,0.0,0.0,22485.889879599214,0.0,7.524586473437594e-08,-3.824938740874296e-08,-3.954234542803876e-08,-3.7558526896464917e-08,6.815961482780879e-19,13.064578550920984,1.198077370735468e-08,5.492766716487907,0.0,1.2543078434874772e-06,1679575.4205430744,30186.023045977876,308377.9647582483,1.7462298274040222e-10,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
v913_zeroD_sobol_0202500,CONTROL,MOBILE_RICH_REFERENCE_AT_REINITIATION,56,1,600,601,False,279.2579249532601,294.1956478027983,1.493772284953817e-05,1.1063548301558225e-08,27872.87060867682,19.701923302131945,1964415.7243544266,19.701923313195493,1992288.5949631035,1992308.2968864166,1.1043994165471563e-08,27826.92660621363,19.772307656102384,1965106.6922476315,19.77230766714638,1992933.6188538452,1992953.3911615124,14962.586850388907,0.0,0.0,14317.492575293174,0.0,-4.9823032625978146e-08,-2.8718896482484552e-08,-7.578971587434747e-08,7.181636229066079e-09,1.1061067278370917e-08,14.944145513313334,2.4810231873095377e-12,4.757777788821093,-8.881784197001252e-16,1.7882083405717566e-06,1729530.4914976852,27872.87060688861,262758.10346362996,1.709850039333105e-10,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
v913_zeroD_sobol_0202500,CONTROL,MOBILE_RICH_REFERENCE_AT_REINITIATION,57,1,603,604,False,294.1956478027983,296.4929878984232,2.2973400956249022e-06,1.1950533009619984e-08,30109.036142369783,19.408527390184645,1969329.010381783,19.408527402135178,1999438.0465241526,1999457.4550515548,1.2005330065401793e-08,30246.4737223482,19.365364328358737,1969845.8109084717,19.365364340364067,2000092.28463082,2000111.6499951603,4955.869925563224,0.0,0.0,4301.674981957767,0.0,-6.632320791684679e-08,-3.7480337937241315e-08,-1.2678467759051452e-08,1.0155510881636041e-08,4.0808529870040435e-09,18.644118790119872,7.86968002261594e-09,0.7644086079344525,0.0,959.7851345120807,1958577.1793549575,29149.251007857703,39901.08203468309,2.9103830456733704e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
v913_zeroD_sobol_0202500,CONTROL,MOBILE_RICH_REFERENCE_AT_REINITIATION,58,1,613,614,False,296.4929878984232,300.64693596292,4.153948064496821e-06,1.245552994257842e-08,31379.133193581052,19.733310409797923,1980905.4492920248,19.733310422253453,2012284.582485606,2012304.3157960281,1.2488271751843212e-08,31464.3552898747,19.754629167512576,1981535.0344065994,19.754629180000848,2012999.389696474,2013019.144325654,4704.652736907825,0.0,0.0,3989.8242072819266,0.0,-1.5866050825705095e-08,1.9703405851537853e-09,-9.178783127678847e-09,1.2161923155320126e-08,1.1868289050769703e-08,18.346416621611688,5.872408918087165e-10,1.3868937887734774,1.3322676282060194e-15,4.029125219088125e-06,1939228.140811243,31379.133189551932,73056.44167033373,5.820766091346741e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,0,0,174,175,True,0.0,2.931106565679095,2.931106565679095e-06,0.0,25283.258408963582,0.0,44232.45885883853,0.0,69515.71726780212,69515.71726780212,0.0,25248.927392420424,0.0,44527.4214454616,0.0,69776.34883788202,69776.34883788202,260.64046014517953,1.2629016055143438e-08,0.0,0.008890052646165714,0.0,0.0,0.0,-1.0696286046231625e-08,5.41322068814934e-09,0.0,0.0,0.0,0.0,0.0,0.0,69515.71726780212,25283.258408963586,0.0,0.0,0.0,44527.392085997526,0.0,0.02281359709524544,0.0,0.006545866967289326,0.0,0.0,0.0,22755.82320740033,0.0,25248.92739242042,0.0,25248.92739242042,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,1,0,194,195,False,2.931106565679095,7.415929780049919,4.484823214370824e-06,0.0,26009.776368660183,0.0,118434.22655290688,0.0,144444.00292156707,144444.00292156707,0.0,25435.502752894525,0.0,119008.47634335654,0.0,144443.97909625107,144443.97909625107,0.0,1.2856844477937557e-08,0.0,0.02382530312752351,0.0,0.0,0.0,-3.4492020665173394e-08,3.451787624571779e-09,0.0,0.0,0.0,0.0,0.0,0.0,144443.99245471225,26009.776368660183,0.010466854815604165,0.0,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,2,0,209,210,False,7.415929780049919,10.475434902500647,3.059505122450728e-06,0.0,26334.245093452497,0.016876279419701046,168495.7979067028,0.016876279419701046,194830.0430001553,194830.0598764347,0.0,26124.574532247454,0.01712004282443004,170929.57626974914,0.01712004282443004,197054.15080199658,197054.16792203943,2224.1084408576717,3.967943484894931e-08,0.0,0.0003952132828999311,0.0,-3.844015399103214e-07,5.365844257309723e-08,-7.785141148978638e-08,3.895183018206246e-08,0.0,0.0168762787067794,0.0,7.12921645329434e-10,0.0,0.0,194830.03421539412,26334.245093452497,0.008784761186689138,1.4551915228366852e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,3,0,221,222,False,10.475434902500647,17.738586165025698,7.263151262525049e-06,0.0,25906.278656844832,0.02807841779178831,280339.94593639916,0.02807841779178831,306246.22459324397,306246.2526716618,0.0,25239.47261717613,0.029132841401517992,290867.4998962941,0.029132841401517992,316106.9725134702,316107.0016463116,9860.749286099977,9.017844604386482e-08,0.0,0.00031135999597609043,0.0,-3.242015316082035e-07,1.842228343166297e-07,-3.409125619153806e-07,1.7481584200833404e-07,0.0,0.028078417344253183,0.0,4.475351270127881e-10,0.0,0.0,306246.2201333054,25906.278656844835,0.004459938558284193,-2.9103830456733704e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,4,0,231,232,False,17.738586165025698,28.2064547972602,1.0467868632234504e-05,5.3885287343291566e-09,21562.840869896267,0.042259570387265945,428267.88968945656,0.04225957577579468,449830.73055935284,449830.7728189286,5.316337592375937e-09,21273.821454733006,0.0430555677732293,436216.08350022713,0.043055573089566895,457489.90495496016,457489.94801053323,7659.175377019623,3.2873348682939396e-18,0.0,0.00018541497411206365,0.0,-3.1115273230897193e-07,1.6958067836014193e-07,-3.183674391133249e-07,1.6610537427806757e-07,5.3885287343291566e-09,0.04225957030169626,0.0,8.556968328354841e-11,0.0,1.06101083471911e-06,449830.7297036696,21562.840868835257,0.0008546222234144807,2.1827872842550278e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,5,0,241,242,False,28.2064547972602,33.059301215423474,4.8528464181632774e-06,5.987430995891515e-09,23959.9732019594,0.050078960261553715,507104.0910653069,0.05007896624898471,531064.0642672663,531064.1143462326,6.005620889514992e-09,24032.5631219376,0.05049232818863441,511229.12087256694,0.0504923341942553,535261.6839945045,535261.7344868387,4197.620149675175,2.5250052157650693e-18,0.0,9.069102816283703e-06,0.0,-1.300623977543901e-07,8.308001878395804e-08,-1.2824500442613644e-07,8.324061319202845e-08,5.987430995891514e-09,0.05007896025560145,0.0,5.9522664574992946e-12,-8.271806125530277e-25,1.773954765384035e-06,531064.0642060359,23959.973200185443,5.9456451708683744e-05,1.0913936421275139e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,6,0,242,243,False,33.059301215423474,35.35664131104838,2.2973400956249022e-06,6.005620889514992e-09,24032.5631219376,0.05049232818863441,511229.12087256694,0.0504923341942553,535261.6839945045,535261.7344868387,6.233221939107797e-09,24940.31627925128,0.05178805408572776,547854.9757985126,0.0517880603189497,572795.2920777638,572795.3438658242,37533.60941844119,0.0,0.0,3.94557137042284e-05,0.0,-1.8562158156180355e-06,3.23574555127447e-07,-1.0667377974668889e-06,7.289617538553802e-07,6.005620889514992e-09,0.05049232818432309,0.0,4.3113221326329665e-12,0.0,773.0540543618274,534488.6298970778,23259.509067575775,4.306493792682886e-05,-9.458744898438454e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,7,0,252,253,False,35.35664131104838,40.602872086987624,5.246230775939242e-06,6.410800779576882e-09,25652.09051426174,0.06240058895112753,630708.773097411,0.06240059536192831,656360.8636116728,656360.9260122682,6.601112545513739e-09,26413.97815047175,0.06288395563195845,635524.0630815701,0.062883962233071,661938.0412320418,661938.1041160041,5577.178103794577,3.5236570605778894e-18,0.0,5.8673322200775146e-08,0.0,-1.3310125760001892e-07,8.79274128280547e-08,-1.1030880434648453e-07,9.90689806982289e-08,6.410800779576882e-09,0.06240058895109969,0.0,2.78388423424758e-14,0.0,2.418171502699578e-06,656360.8636089766,25652.09051184357,2.7799978852272034e-07,-7.275957614183426e-12,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,8,0,262,263,False,40.602872086987624,45.534666691946185,4.931794604958564e-06,6.240043149647219e-09,24968.503740903965,0.07045129433537287,710805.9050330314,0.07045130057541601,735774.4087739353,735774.4792252359,6.26050677999896e-09,25050.920021275826,0.07088918350902793,715175.5049845183,0.0708891897695347,740226.4250057942,740226.4958949839,4452.0166697487,3.643088706140746e-18,0.0,6.984919309616089e-10,0.0,-1.3172479154601753e-07,7.844944415404158e-08,-1.2958562347272108e-07,7.959974984648819e-08,6.240043149647219e-09,0.07045129433537248,0.0,3.885780586188048e-16,0.0,3.1217713184044225e-06,735774.4087708099,24968.503737782194,3.725290298461914e-09,-6.548361852765083e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,9,0,263,264,False,45.534666691946185,47.83200678757109,2.2973400956249022e-06,6.26050677999896e-09,25050.920021275826,0.07088918350902793,715175.5049845183,0.0708891897695347,740226.4250057942,740226.4958949839,6.312347978451715e-09,25260.831794424495,0.07145582213464083,752309.8662519898,0.0714558284469888,777570.6980464143,777570.7695022428,37344.27360726253,0.0,0.0,3.6088749766349792e-09,0.0,-2.111283225588772e-06,1.5213363038066085e-07,-1.112195400367079e-06,6.679444037956301e-07,6.26050677999896e-09,0.07088918350902765,0.0,2.7755575615628914e-16,0.0,805.8729257509458,739420.5520800403,24245.04709552488,2.7976057026535273e-09,8.003553375601768e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,10,0,265,266,False,47.83200678757109,50.12934688319599,2.2973400956249022e-06,4.899902706663123e-09,19605.02969850628,0.07462505733856097,781226.5226952485,0.07462506223846367,800831.5523937547,800831.627018817,4.947196431156562e-09,19795.688093936747,0.0747904622917762,782732.0045564196,0.07479046723897263,802527.6926503563,802527.7674408236,1696.1404220067197,0.0,0.0,1.1641532182693481e-10,0.0,-6.54500399489583e-08,3.127557942661879e-08,-6.367765518847316e-08,3.2885752340406575e-08,2.292926972415474e-09,0.07462505994553668,2.60697573424765e-09,1.3877787807814457e-17,-1.7367533772000122e-18,632.7717687527431,800198.7806250019,18972.25792975354,1.1641532182693481e-10,-2.9103830456733704e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,11,1,298,299,True,50.12934688319599,52.42668697882088,2.2973400956248955e-06,0.0,18957.29555211879,0.0,783566.7670940805,0.0,802524.0626461993,802524.0626461993,0.0,16221.739900308876,0.08087848475009243,807505.2599756089,0.08087848475009243,823726.9998759178,823727.0807544026,21203.653878436657,3.984622481653196e-07,0.0,0.6357698348583654,0.0,-2.720463925208056e-05,1.551232412758081e-05,-1.5244295251582736e-06,4.5077925915686735e-07,0.0,0.0,0.0,0.0,0.0,579.7496221353961,801944.3058084612,18377.545929983396,0.007215602672658861,-2.1827872842550278e-11,0.013963495341102609,142672.07739415634,0.06104865054344667,608515.9873372201,0.005866338865543148,56317.19524423254,0.0,0.0,0.0,14614.083931134208,0.0,16221.739897837568,0.0,16221.739900308874,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,12,1,320,321,False,52.42668697882088,56.677418122201125,4.250731143380243e-06,0.0,17480.07352338321,0.08554905140736212,854137.7852632334,0.08554905140736212,871617.8587866166,871617.944335668,0.0,17023.871348275847,0.08559473959990577,854593.9864389615,0.08559473959990577,871617.8577872373,871617.9433819769,0.0,8.622464521534675e-09,0.0,0.0009536824654787779,0.0,-4.143170857576816e-07,1.0004743204325374e-08,-4.090639801506408e-08,7.08428028469121e-10,0.0,0.08554892928687871,0.0,1.221204834062073e-07,0.0,2.6100821685459258e-06,871617.7383480892,17480.073520773127,0.12043591728433967,8.003553375601768e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,13,1,338,339,False,56.677418122201125,64.60637726595918,7.928959143758052e-06,0.0,18192.732838794236,0.09419275364124549,940438.6677810241,0.09419275364124549,958631.4006198184,958631.494812572,0.0,18244.879094973803,0.04151657901156114,947454.6330114042,0.04151657901156114,965699.512106378,965699.553622957,7068.68572653993,5.483275345464197e-08,0.0,0.6269161001546308,0.0,-4.561196138618961e-05,-9.793532163934358e-06,-3.441297177685519e-07,1.721268198287688e-07,0.0,0.09419203756797809,0.0,7.160732674038606e-07,0.0,1.2925133890710753e-06,958629.661671019,18192.73283750172,1.7389475067648164,-4.3655745685100555e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,14,1,339,340,False,64.60637726595918,73.04590364404542,8.439526378086238e-06,0.0,18244.879094973803,0.04151657901156114,947454.6330114042,0.04151657901156114,965699.512106378,965699.553622957,0.0,16194.686011852462,0.10399616532606304,1038462.8588392448,0.10399616532606304,1054657.5448510973,1054657.6488472626,88960.5923974202,7.127283652740273e-07,0.0,2.497172401752323,0.0,4.6554823953092605e-05,1.2267963391292637e-05,-5.223379368525893e-06,2.299178058138288e-06,0.0,0.027800629340802706,0.0,0.013715949670758433,0.0,1.165165813676035e-06,965697.3944973315,18244.87909380863,2.1176078813223285,-5.093170329928398e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,15,1,342,343,False,73.04590364404542,75.34297779768553,2.297074153640119e-06,6.448772183253684e-09,25805.582943169196,0.10622840132971106,1079872.148755507,0.10622840777848325,1105677.7316986762,1105677.837927084,6.428990673492363e-09,25724.55547223436,0.10633423206416684,1081091.9231463918,0.10633423849315751,1106816.478618626,1106816.5849528646,1138.9018619996496,0.0,0.0,0.15483621903695166,0.0,-3.282026857371592e-08,2.6703893721124604e-08,-3.0716052503238975e-08,2.6588880118966825e-08,2.4391125389630696e-09,0.10622761082228493,4.009659644290613e-09,7.945170857753814e-07,1.685382152438019e-18,835.4592283897109,1104834.3440554866,24970.12371477948,7.928414799975144,1.8189894035458565e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,16,1,348,349,False,75.34297779768553,77.64005195132565,2.2970741536401055e-06,6.868503988178157e-09,27480.701683844298,0.1108882379224077,1115502.7961450422,0.1108882447909117,1142983.4978288864,1142983.6087171312,6.877371561526928e-09,27519.04430647406,0.11153569855006609,1121880.1740770522,0.11153570542743765,1149399.2183835262,1149399.3299192316,6418.413362757536,0.0,0.0,2.6921606571413577,0.0,-1.2308179785483123e-07,1.4795771036810634e-07,-1.280119018758568e-07,1.4045132080779858e-07,6.8685039881781564e-09,0.11088570861869729,0.0,2.5293037104190397e-06,-8.271806125530277e-25,875.6171670928582,1142082.638783691,26605.08451675144,25.24187810253352,-9.458744898438454e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,17,1,352,353,False,77.64005195132565,79.93712610496574,2.2970741536401055e-06,6.850541467874703e-09,27411.23192046646,0.11452596621473503,1156933.304813779,0.1145259730652765,1184344.5367342455,1184344.6512602186,6.975596989380279e-09,27911.282277628343,0.11508196333398328,1162634.7091340392,0.11508197030958027,1190545.9914116675,1190546.106493638,6209.965076420922,0.0,0.0,8.509843001607805,0.0,-1.2111496070344694e-07,1.2183299250085109e-07,-1.0131199592483439e-07,1.2903873270419635e-07,6.8505414678747045e-09,0.11451728757470139,0.0,8.678640033635276e-06,0.0,873.537276234105,1183384.3839583134,26537.694644232353,86.61549969785847,1.6007106751203537e-10,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_f07fe99faea93479,TRANSPORT_EXTREME,RETENTION_DOMINATED_LONG_WAKE_AT_REINITIATION,18,1,356,357,False,79.93712610496574,82.23340249422276,2.2962763892570145e-06,7.633616406230279e-09,30546.01688802554,0.1191113963412625,1206345.1774423262,0.1191114039748789,1236891.1943303517,1236891.3134417557,7.621338227761112e-09,30496.653990145147,0.11924222023980435,1207673.8950471017,0.11924222786114258,1238170.5490372467,1238170.6682794746,1285.1537989848293,0.0,0.0,5.7989612659439445,0.0,-2.1274363199448706e-08,2.6801287359272e-08,-2.322394274041254e-08,2.4629243554849815e-08,3.523490335006948e-09,0.1190830971370121,4.11012607122333e-09,2.8303314376476596e-05,1.5958092454464893e-18,983.886587402917,1235624.8161377078,29562.130300622623,282.49160524108447,-1.8917489796876907e-10,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
