candidate_id,parameter,value,is_taylor_peierls_coordinate,coordinate_type
v913_zeroD_sobol_0202500,legacy_source_sites_active,0.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,mobile_shield_fraction,0.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,n_slip_channels,2.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,peierls_H0_eV,3.525720003992319,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,peierls_activation_entropy_kB,-36.33932862430811,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,peierls_exp_a,1.448395521938801,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,peierls_exp_n,1.871259921230376,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,peierls_nu0_s,1000000000000.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,peierls_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,recovery_H0_eV,0.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,recovery_activation_entropy_kB,0.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,recovery_nu0_s,0.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,reference_front_width_um,10.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,reference_source_area_um2,25.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,retained_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,rho_forest_floor_m2,5000000000000.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,rho_source0_m2,523948859759023.8,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,source_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,source_refresh_length_um,0.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,source_sites_per_system,141.0590567476921,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,source_zone_length_um,2.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,taylor_H0_eV,1.4998139148950578,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,taylor_activation_entropy_kB,31.365934647619724,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,taylor_corr_rho_c_m2,22042481205294.297,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,taylor_corr_scale,1.2690231726199324,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,taylor_exp_a,0.7048910272121429,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,taylor_exp_n,0.5389550719410181,True,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,taylor_nu0_s,100000000000.0,False,MATERIAL_COORDINATE
v913_zeroD_sobol_0202500,taylor_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,Tref_K,481.33,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,c_blunt,2.929164256900549,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,cleave_G00_eV,2.357721022795886,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,cleave_exp_a,0.4968366474844515,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,cleave_exp_n,2.618804107885808,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,cleave_floor_frac,0.026239358201278,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,cleave_gT_eV_per_K,0.0056085130451247,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,cleave_sT_GPa_per_K,-0.0012041387008503,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,cleave_sigc0_GPa,6.7501407796517015,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,emit_G00_eV,3.344896922819316,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,emit_exp_a,0.1572539726179093,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,emit_exp_n,0.5156166724395007,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,emit_floor_frac,0.0103682254353579,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,emit_gT_eV_per_K,0.0061668124636635,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,emit_sT_GPa_per_K,-0.0052233074344694,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,emit_sigc0_GPa,2.7143102660775185,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,encounter_efficiency,9.160246308716648,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,explicit_recovery_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,legacy_source_refresh_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,legacy_source_sites_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,mobile_shield_fraction,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,n_slip_channels,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,peierls_H0_eV,2.2375605717313434,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,peierls_activation_entropy_kB,18.791850282368017,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,peierls_exp_a,0.3430358642150411,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,peierls_exp_n,1.430845254593928,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,peierls_nu0_s,1000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,peierls_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,recovery_H0_eV,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,recovery_activation_entropy_kB,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,recovery_nu0_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,reference_front_width_um,10.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,reference_source_area_um2,25.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,retained_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,rho_forest_floor_m2,5000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,rho_source0_m2,523948859759023.8,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,source_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,source_refresh_length_um,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,source_sites_per_system,141.0590567476921,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,source_zone_length_um,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,taylor_H0_eV,1.7889889973341486,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,taylor_activation_entropy_kB,37.01118383622648,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,taylor_corr_rho_c_m2,10472887189828.996,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,taylor_corr_scale,0.1828559025018961,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,taylor_exp_a,0.6080174132721842,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,taylor_exp_n,1.080490850777327,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,taylor_nu0_s,100000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f07fe99faea93479,taylor_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,Tref_K,481.33,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,c_blunt,2.929164256900549,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,cleave_G00_eV,2.357721022795886,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,cleave_exp_a,0.4968366474844515,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,cleave_exp_n,2.618804107885808,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,cleave_floor_frac,0.026239358201278,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,cleave_gT_eV_per_K,0.0056085130451247,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,cleave_sT_GPa_per_K,-0.0012041387008503,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,cleave_sigc0_GPa,6.7501407796517015,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,emit_G00_eV,3.344896922819316,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,emit_exp_a,0.1572539726179093,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,emit_exp_n,0.5156166724395007,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,emit_floor_frac,0.0103682254353579,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,emit_gT_eV_per_K,0.0061668124636635,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,emit_sT_GPa_per_K,-0.0052233074344694,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,emit_sigc0_GPa,2.7143102660775185,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,encounter_efficiency,9.160246308716648,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,explicit_recovery_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,legacy_source_refresh_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,legacy_source_sites_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,mobile_shield_fraction,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,n_slip_channels,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,peierls_H0_eV,2.2550529736182385,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,peierls_activation_entropy_kB,14.340175738024785,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,peierls_exp_a,1.4003060645471583,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,peierls_exp_n,1.1315905091169485,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,peierls_nu0_s,1000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,peierls_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,recovery_H0_eV,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,recovery_activation_entropy_kB,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,recovery_nu0_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,reference_front_width_um,10.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,reference_source_area_um2,25.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,retained_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,rho_forest_floor_m2,5000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,rho_source0_m2,523948859759023.8,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,source_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,source_refresh_length_um,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,source_sites_per_system,141.0590567476921,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,source_zone_length_um,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,taylor_H0_eV,0.6530048321446156,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,taylor_activation_entropy_kB,46.902331666962525,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,taylor_corr_rho_c_m2,133856515720328.16,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,taylor_corr_scale,0.2404161248434065,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,taylor_exp_a,0.5511927012350869,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,taylor_exp_n,0.7024565974245608,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,taylor_nu0_s,100000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_4895f9e5b44deea5,taylor_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,Tref_K,481.33,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,c_blunt,2.929164256900549,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,cleave_G00_eV,2.357721022795886,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,cleave_exp_a,0.4968366474844515,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,cleave_exp_n,2.618804107885808,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,cleave_floor_frac,0.026239358201278,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,cleave_gT_eV_per_K,0.0056085130451247,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,cleave_sT_GPa_per_K,-0.0012041387008503,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,cleave_sigc0_GPa,6.7501407796517015,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,emit_G00_eV,3.344896922819316,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,emit_exp_a,0.1572539726179093,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,emit_exp_n,0.5156166724395007,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,emit_floor_frac,0.0103682254353579,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,emit_gT_eV_per_K,0.0061668124636635,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,emit_sT_GPa_per_K,-0.0052233074344694,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,emit_sigc0_GPa,2.7143102660775185,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,encounter_efficiency,9.160246308716648,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,explicit_recovery_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,legacy_source_refresh_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,legacy_source_sites_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,mobile_shield_fraction,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,n_slip_channels,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,peierls_H0_eV,2.6837597772863044,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,peierls_activation_entropy_kB,-25.985941420673235,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,peierls_exp_a,1.1957567535365226,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,peierls_exp_n,1.524523797303536,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,peierls_nu0_s,1000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,peierls_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,recovery_H0_eV,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,recovery_activation_entropy_kB,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,recovery_nu0_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,reference_front_width_um,10.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,reference_source_area_um2,25.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,retained_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,rho_forest_floor_m2,5000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,rho_source0_m2,523948859759023.8,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,source_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,source_refresh_length_um,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,source_sites_per_system,141.0590567476921,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,source_zone_length_um,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,taylor_H0_eV,1.5031232772242058,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,taylor_activation_entropy_kB,53.73032873608853,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,taylor_corr_rho_c_m2,11868887442938.97,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,taylor_corr_scale,1.6583153060623386,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,taylor_exp_a,1.0005337168975696,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,taylor_exp_n,0.9991758809652675,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,taylor_nu0_s,100000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,taylor_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,Tref_K,481.33,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,c_blunt,2.929164256900549,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,cleave_G00_eV,2.357721022795886,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,cleave_exp_a,0.4968366474844515,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,cleave_exp_n,2.618804107885808,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,cleave_floor_frac,0.026239358201278,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,cleave_gT_eV_per_K,0.0056085130451247,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,cleave_sT_GPa_per_K,-0.0012041387008503,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,cleave_sigc0_GPa,6.7501407796517015,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,emit_G00_eV,3.344896922819316,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,emit_exp_a,0.1572539726179093,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,emit_exp_n,0.5156166724395007,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,emit_floor_frac,0.0103682254353579,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,emit_gT_eV_per_K,0.0061668124636635,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,emit_sT_GPa_per_K,-0.0052233074344694,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,emit_sigc0_GPa,2.7143102660775185,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,encounter_efficiency,9.160246308716648,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,explicit_recovery_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,legacy_source_refresh_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,legacy_source_sites_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,mobile_shield_fraction,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,n_slip_channels,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,peierls_H0_eV,2.331970911291618,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,peierls_activation_entropy_kB,15.730369190471308,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,peierls_exp_a,0.2683922570205552,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,peierls_exp_n,1.2860383470425103,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,peierls_nu0_s,1000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,peierls_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,recovery_H0_eV,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,recovery_activation_entropy_kB,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,recovery_nu0_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,reference_front_width_um,10.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,reference_source_area_um2,25.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,retained_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,rho_forest_floor_m2,5000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,rho_source0_m2,523948859759023.8,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,source_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,source_refresh_length_um,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,source_sites_per_system,141.0590567476921,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,source_zone_length_um,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,taylor_H0_eV,0.6719691960746351,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,taylor_activation_entropy_kB,13.249764886210748,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,taylor_corr_rho_c_m2,23250225867250.76,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,taylor_corr_scale,0.1480973763660587,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,taylor_exp_a,0.484203246319307,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,taylor_exp_n,1.4229039018694023,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,taylor_nu0_s,100000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_b60d78111740b058,taylor_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,Tref_K,481.33,False,MATERIAL_COORDINATE
