candidate_id,original_1d_selection_role,channel,temperature_K,effective_stress_Pa,effective_barrier_eV,rate_s,observed_stress_min_Pa,observed_stress_max_Pa,stress_free_barrier_eV
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,10802346.136770796,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,11202433.03072527,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,11602519.924679745,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,12002606.81863422,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,12402693.712588692,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,12802780.606543167,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,13202867.500497641,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,13602954.394452114,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,14003041.288406588,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,14403128.182361063,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,14803215.076315537,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,15203301.97027001,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,15603388.864224484,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,16003475.758178959,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,16403562.652133431,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,16803649.546087906,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,17203736.44004238,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,17603823.333996855,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,18003910.22795133,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,18403997.121905804,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,18804084.015860274,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,19204170.90981475,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,19604257.803769223,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,20004344.697723698,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,20404431.591678172,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,20804518.485632647,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,21204605.37958712,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,21604692.273541592,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,22004779.167496067,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,22404866.06145054,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,22804952.955405015,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,23205039.84935949,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,23605126.743313964,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,24005213.63726844,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,24405300.53122291,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,24805387.425177384,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,25205474.31913186,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,25605561.213086333,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,26005648.107040808,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,26405735.000995282,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,26805821.894949757,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,27205908.788904227,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,27605995.6828587,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,28006082.576813176,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,28406169.47076765,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,28806256.364722125,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,29206343.2586766,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,29606430.152631074,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,30006517.046585545,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,30406603.94054002,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,30806690.834494494,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,31206777.72844897,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,31606864.622403443,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,32006951.516357917,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,32407038.41031239,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,32807125.304266863,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,33207212.198221337,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,33607299.09217581,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,34007385.98613029,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,34407472.88008476,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,34807559.77403923,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,35207646.66799371,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,35607733.56194818,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,36007820.45590266,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,36407907.34985713,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,36807994.24381161,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,37208081.13776608,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,37608168.03172055,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,38008254.92567503,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,38408341.8196295,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,38808428.713583976,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,39208515.60753845,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,39608602.501492925,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,40008689.395447396,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,40408776.28940187,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,40808863.183356345,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,41208950.077310815,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,41609036.97126529,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,42009123.865219764,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,42409210.75917424,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,42809297.65312871,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,43209384.547083184,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,43609471.44103766,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,44009558.33499213,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,44409645.22894661,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,44809732.12290108,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,45209819.01685556,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,45609905.91081003,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,46009992.8047645,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,46410079.69871898,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,46810166.59267345,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,47210253.48662793,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,47610340.3805824,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,48010427.27453688,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,48410514.16849135,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,48810601.06244582,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,49210687.9564003,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,49610774.85035477,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,50010861.74430925,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,50410948.63826372,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,50811035.532218195,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,51211122.426172666,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,51611209.32012714,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,52011296.214081615,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,52411383.108036086,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,52811470.001990564,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,53211556.895945035,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,53611643.78989951,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,54011730.683853984,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,54411817.577808455,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,54811904.47176293,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,55211991.3657174,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,55612078.25967188,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,56012165.15362635,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,56412252.04758083,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,56812338.9415353,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,57212425.83548977,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,57612512.72944425,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,58012599.62339872,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,58412686.5173532,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,58812773.41130767,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,59212860.30526215,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,59612947.19921662,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,60013034.09317109,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,60413120.98712557,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,60813207.88108004,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,61213294.77503452,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,61613381.66898899,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,62013468.562943466,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,62413555.45689794,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,62813642.35085241,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,63213729.244806886,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,63613816.13876136,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,PEIERLS,1100.0,64013903.032715835,0.056642376445463626,550156630759.7334,0.0,64013903.032715835,5.463073386917381
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,0.0,1e-12,99999999998.94504,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,170511245.76157403,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,341022491.52314806,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,511533737.2847221,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,682044983.0462961,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,852556228.8078701,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,1023067474.5694442,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,1193578720.3310182,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,1364089966.0925922,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,1534601211.8541663,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,1705112457.6157403,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
v913_zeroD_sobol_0202500,CONTROL,TAYLOR_COMPLETION_SINGLE_HIT,1100.0,1875623703.3773143,9.5e-13,99999999998.99779,0.0,27281799321.851845,1e-12
