implementation,material_class,candidate_id,temperature_K,event_transaction_index,physical_avalanche_index,physical_avalanche_role,post_event_extension_um,native_drive_kind,post_event_native_drive_MPa_sqrt_m,is_resistance_point,right_censored_at_target
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,7,5,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,19.542672734280647,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,8,5,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,19.94486103619475,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,9,5,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,18.991926725739077,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,10,5,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,19.044948598716214,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,11,5,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,20.74246732745507,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,12,5,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,16.75682771775392,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,13,5,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,15.64844379122096,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,14,5,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,16.669406297271518,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,15,5,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,17.18528947920418,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,16,5,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,17.482562273303095,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,17,5,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,17.13931129692495,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,18,5,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,17.24829040721298,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,19,5,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,18.200493395429877,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,20,5,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,18.588828063906547,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,300.0,21,5,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,20.119986666945135,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,6,5,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,19.792080807364517,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,7,5,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,20.906725964398216,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,8,5,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,21.336986487376596,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,9,5,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,20.31753859306548,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,10,5,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,20.37426132347397,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,11,5,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,22.19026465714737,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,12,5,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,17.92643256906246,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,13,5,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,16.740684807267403,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,14,5,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,17.832892134052265,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,15,5,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,18.38478268207863,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,16,5,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,18.702804345270327,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,17,5,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,18.335595245256158,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,18,5,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,18.45218079404899,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,19,5,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,19.47084532605558,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,20,5,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,19.886284838207533,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,600.0,21,5,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,21.524314712563534,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,6,5,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,19.956213418960694,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,7,5,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,21.080102152213833,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,8,5,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,21.51393075784777,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,9,5,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,20.48602874213421,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,10,5,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,20.543221865148304,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,11,5,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,22.374285028353885,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,12,5,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,18.07509365199765,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,13,5,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,16.879512666891333,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,14,5,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,17.98077671169355,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,15,5,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,18.537243972243793,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,16,5,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,18.857902920996214,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,17,5,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,18.487648629829177,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,18,5,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,18.605200996577075,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,19,5,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,19.63231310743279,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,20,5,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,20.051197774339304,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,weak-T,v913_zeroD_sobol_0129902,900.0,21,5,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,21.702811496335624,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,6,5,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,48.62206432942027,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,7,5,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,51.36034873461844,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,8,5,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,52.41734493897489,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,9,5,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,49.91292596941152,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,10,5,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,50.052273419774,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,11,5,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,54.51354409572279,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,12,5,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,44.038833570378095,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,13,5,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,41.125875318020924,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,14,5,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,43.809028840495706,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,15,5,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,45.16482618450029,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,16,5,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,45.946091275524566,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,17,5,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,45.043990002321365,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,18,5,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,45.33039881219125,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,19,5,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,47.83289268691942,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,20,5,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,48.853478572438966,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1100.0,21,5,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,52.87753076549864,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,6,5,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,47.109057416841736,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,7,5,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,49.762132706185675,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,8,5,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,50.78623761812917,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,9,5,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,48.359750413601915,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,10,5,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,48.4947616917864,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,11,5,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,52.8172078772037,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,12,5,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,42.66844627241839,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,13,5,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,39.84613258776733,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,14,5,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,42.44579253958094,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,15,5,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,43.75940058655099,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,16,5,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,44.516354507933464,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,17,5,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,43.642324554040876,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,18,5,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,43.91982098239662,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,19,5,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,46.34444299922533,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,20,5,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,47.33327060160728,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,1200.0,21,5,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,51.23210354903501,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,2,1,INTERIOR_POST_EVENT,10.566766351172998,MODEL_NATIVE_EVENT_INDEXED_K,25.22566160402701,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,3,1,INTERIOR_POST_EVENT,14.803139908890111,MODEL_NATIVE_EVENT_INDEXED_K,26.653317340270192,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,4,1,INTERIOR_POST_EVENT,18.914682684690003,MODEL_NATIVE_EVENT_INDEXED_K,24.42623279828875,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,5,1,INTERIOR_POST_EVENT,22.411475066426803,MODEL_NATIVE_EVENT_INDEXED_K,30.12577440896553,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,6,1,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,29.17424718546925,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,7,1,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,30.817274661994915,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,8,1,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,31.451494317772838,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,9,1,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,29.948791006959944,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,10,1,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,30.032402371174253,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,11,1,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,32.70925733526248,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,12,1,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,26.424213725916218,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,13,1,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,24.67637840404126,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,14,1,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,26.28653654561508,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,15,1,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,27.10004964727321,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,16,1,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,27.568828726140556,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,17,1,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,27.0275449242194,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,18,1,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,27.199397563700607,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,19,1,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,28.70095783311808,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,20,1,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,29.31333549428137,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,300.0,21,1,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,31.727869764310235,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,2,1,INTERIOR_POST_EVENT,10.566766351172998,MODEL_NATIVE_EVENT_INDEXED_K,24.98470510058641,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,3,1,INTERIOR_POST_EVENT,14.803139908890111,MODEL_NATIVE_EVENT_INDEXED_K,26.398714822395924,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,4,1,INTERIOR_POST_EVENT,18.914682684690003,MODEL_NATIVE_EVENT_INDEXED_K,24.19290421406582,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,5,1,INTERIOR_POST_EVENT,22.411475066426803,MODEL_NATIVE_EVENT_INDEXED_K,29.837350551034184,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,6,1,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,28.89493323953113,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,7,1,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,30.522230388467886,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,8,1,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,31.150378031887843,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,9,1,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,29.662061587800533,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,10,1,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,29.744872457746624,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,11,1,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,32.39609924001965,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,12,1,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,26.171228573981733,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,13,1,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,24.440126976499005,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,14,1,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,26.034764568317627,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,15,1,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,26.8404858222577,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,16,1,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,27.304774939843938,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,17,1,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,26.768675545511503,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,18,1,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,26.93888217979219,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,19,1,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,28.42606052956135,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,20,1,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,29.032572848770336,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,600.0,21,1,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,31.42398075231048,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,2,1,INTERIOR_POST_EVENT,10.566766351172998,MODEL_NATIVE_EVENT_INDEXED_K,23.924286511610497,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,3,1,INTERIOR_POST_EVENT,14.803139908890111,MODEL_NATIVE_EVENT_INDEXED_K,25.278280494830025,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,4,1,INTERIOR_POST_EVENT,18.914682684690003,MODEL_NATIVE_EVENT_INDEXED_K,23.166090577531627,False,False
